time/s	<Ewe/V>	I/mA	
1,291452367375168E+003	6,8638080E-001	1,9934196E+000
1,291552367372642E+003	6,8641734E-001	2,0016801E+000
1,291652367370116E+003	6,8644440E-001	1,9940550E+000
1,291752367367590E+003	6,8639141E-001	1,9997739E+000
1,291852367365063E+003	6,8624640E-001	2,0048575E+000
1,291952367362537E+003	6,8643004E-001	1,9991385E+000
1,292052367360011E+003	6,8638694E-001	2,0067637E+000
1,292152367357485E+003	6,8645632E-001	1,9972322E+000
1,292252367354959E+003	6,8641895E-001	1,9959613E+000
1,292352367352432E+003	6,8652499E-001	2,0105762E+000
1,292452367349906E+003	6,8635380E-001	2,0010448E+000
1,292552367347380E+003	6,8643570E-001	2,0162952E+000
1,292652367344854E+003	6,8639916E-001	1,9965969E+000
1,292752367342327E+003	6,8636233E-001	2,0042222E+000
1,292852367339801E+003	6,8642497E-001	1,9978676E+000
1,292952367337275E+003	6,8649518E-001	1,9959613E+000
1,293052367334749E+003	6,8644899E-001	2,0042222E+000
1,293152367332223E+003	6,8637788E-001	1,9921488E+000
1,293252367329696E+003	6,8636888E-001	2,0042222E+000
1,293352367327170E+003	6,8647152E-001	1,9997739E+000
1,293452367324644E+003	6,8643242E-001	1,9965969E+000
1,293552367322118E+003	6,8644047E-001	1,9985032E+000
1,293652367319592E+003	6,8643129E-001	2,0016801E+000
1,293752367317065E+003	6,8639022E-001	2,0029511E+000
1,293852367314539E+003	6,8638176E-001	2,0067637E+000
1,293952367312013E+003	6,8648320E-001	2,0086701E+000
1,294052367309487E+003	6,8637967E-001	2,0029511E+000
1,294152367306961E+003	6,8641114E-001	1,9991385E+000
1,294252367304434E+003	6,8648225E-001	2,0048575E+000
1,294352367301908E+003	6,8644112E-001	2,0054927E+000
1,294452367299382E+003	6,8647820E-001	2,0004094E+000
1,294552367296856E+003	6,8639320E-001	2,0124826E+000
1,294652367294329E+003	6,8639106E-001	2,0086701E+000
1,294752367291803E+003	6,8642604E-001	2,0093055E+000
1,294852367289277E+003	6,8636894E-001	2,0035865E+000
1,294952367286751E+003	6,8640053E-001	1,9985032E+000
1,295052367284225E+003	6,8647861E-001	1,9953259E+000
1,295152367281698E+003	6,8637890E-001	2,0093055E+000
1,295252367279172E+003	6,8637890E-001	2,0029511E+000
1,295352367276646E+003	6,8633187E-001	2,0029511E+000
1,295452367274120E+003	6,8649566E-001	2,0042222E+000
1,295552367271594E+003	6,8635744E-001	2,0061283E+000
1,295652367269067E+003	6,8642157E-001	1,9985032E+000
1,295752367266541E+003	6,8645841E-001	2,0010448E+000
1,295852367264015E+003	6,8636638E-001	2,0124826E+000
1,295952367261489E+003	6,8641889E-001	1,9991385E+000
1,296052367258962E+003	6,8634510E-001	1,9934196E+000
1,296152367256436E+003	6,8644822E-001	2,0035865E+000
1,296252367253910E+003	6,8645692E-001	2,0143890E+000
1,296352367251384E+003	6,8638307E-001	2,0042222E+000
1,296452367248858E+003	6,8643874E-001	2,0035865E+000
1,296552367246331E+003	6,8637133E-001	1,9959613E+000
1,296652367243805E+003	6,8637663E-001	2,0086701E+000
1,296752367241279E+003	6,8637437E-001	2,0010448E+000
1,296852367238753E+003	6,8642426E-001	2,0010448E+000
1,296952367236227E+003	6,8622220E-001	2,0124826E+000
1,297052367233700E+003	6,8638647E-001	2,0054927E+000
1,297152367231174E+003	6,8626243E-001	2,0010448E+000
1,297252367228648E+003	6,8645173E-001	2,0010448E+000
1,297352367226122E+003	6,8639368E-001	2,0035865E+000
1,297452367223596E+003	6,8643808E-001	2,0099409E+000
1,297552367221069E+003	6,8635505E-001	2,0004094E+000
1,297652367218543E+003	6,8647397E-001	1,9940550E+000
1,297752367216017E+003	6,8629616E-001	2,0054927E+000
1,297852367213491E+003	6,8645793E-001	1,9921488E+000
1,297952367210964E+003	6,8653446E-001	1,9972322E+000
1,298052367208438E+003	6,8641007E-001	2,0042222E+000
1,298152367205912E+003	6,8647486E-001	2,0042222E+000
1,298252367203386E+003	6,8641198E-001	1,9978676E+000
1,298352367200860E+003	6,8634135E-001	2,0086701E+000
1,298452367198333E+003	6,8636256E-001	2,0042222E+000
1,298552367195807E+003	6,8658555E-001	1,9953259E+000
1,298652367193281E+003	6,8647540E-001	2,0054927E+000
1,298752367190755E+003	6,8628085E-001	2,0042222E+000
1,298852367188229E+003	6,8638700E-001	2,0048575E+000
1,298952367185702E+003	6,8648714E-001	2,0004094E+000
1,299052367183176E+003	6,8645149E-001	2,0029511E+000
1,299152367180650E+003	6,8653309E-001	2,0099409E+000
1,299252367178124E+003	6,8647462E-001	2,0004094E+000
1,299352367175597E+003	6,8640989E-001	1,9991385E+000
1,299452367173071E+003	6,8650740E-001	1,9997739E+000
1,299552367170545E+003	6,8643749E-001	2,0054927E+000
1,299652367168019E+003	6,8630689E-001	2,0023158E+000
1,299752367165493E+003	6,8635648E-001	2,0023158E+000
1,299852367162966E+003	6,8648773E-001	1,9972322E+000
1,299952367160440E+003	6,8642563E-001	2,0112119E+000
1,300052367157914E+003	6,8638277E-001	2,0016801E+000
1,300152367155388E+003	6,8651986E-001	2,0048575E+000
1,300252367152862E+003	6,8637681E-001	1,9997739E+000
1,300352367150335E+003	6,8644613E-001	2,0004094E+000
1,300452367147809E+003	6,8642420E-001	1,9965969E+000
1,300552367145283E+003	6,8642205E-001	2,0061283E+000
1,300652367142757E+003	6,8649548E-001	2,0048575E+000
1,300752367140230E+003	6,8632203E-001	2,0054927E+000
1,300852367137704E+003	6,8657970E-001	2,0023158E+000
1,300952367135178E+003	6,8642008E-001	2,0016801E+000
1,301052367132652E+003	6,8635660E-001	1,9965969E+000
1,301152367130126E+003	6,8650615E-001	2,0061283E+000
1,301252367127599E+003	6,8656099E-001	2,0073991E+000
1,301352367125073E+003	6,8657470E-001	2,0061283E+000
1,301452367122547E+003	6,8633848E-001	1,9997739E+000
1,301552367120021E+003	6,8647760E-001	1,9997739E+000
1,301652367117495E+003	6,8640172E-001	2,0067637E+000
1,301752367114968E+003	6,8643069E-001	2,0099409E+000
1,301852367112442E+003	6,8640614E-001	2,0035865E+000
1,301952367109916E+003	6,8650305E-001	2,0023158E+000
1,302052367107390E+003	6,8639350E-001	2,0035865E+000
1,302152367104864E+003	6,8642086E-001	2,0010448E+000
1,302252367102337E+003	6,8649387E-001	2,0029511E+000
1,302352367099811E+003	6,8636155E-001	1,9997739E+000
1,302452367097285E+003	6,8651420E-001	2,0118473E+000
1,302552367094759E+003	6,8639916E-001	2,0067637E+000
1,302652367092232E+003	6,8637407E-001	2,0080347E+000
1,302752367089706E+003	6,8643224E-001	2,0016801E+000
1,302852367087180E+003	6,8644804E-001	2,0023158E+000
1,302952367084654E+003	6,8649542E-001	2,0118473E+000
1,303052367082128E+003	6,8632716E-001	2,0086701E+000
1,303152367079601E+003	6,8632638E-001	2,0016801E+000
1,303252367077075E+003	6,8635291E-001	2,0035865E+000
1,303352367074549E+003	6,8641800E-001	2,0042222E+000
1,303452367072023E+003	6,8640399E-001	2,0035865E+000
1,303552367069497E+003	6,8635494E-001	2,0054927E+000
1,303652367066970E+003	6,8632406E-001	2,0067637E+000
1,303752367064444E+003	6,8641639E-001	1,9991385E+000
1,303852367061918E+003	6,8648082E-001	2,0112119E+000
1,303952367059392E+003	6,8644720E-001	2,0061283E+000
1,304052367056865E+003	6,8640161E-001	2,0080347E+000
1,304152367054339E+003	6,8642986E-001	2,0061283E+000
1,304252367051813E+003	6,8640023E-001	1,9985032E+000
1,304352367049287E+003	6,8647277E-001	1,9997739E+000
1,304452367046761E+003	6,8643463E-001	1,9959613E+000
1,304552367044234E+003	6,8643880E-001	2,0118473E+000
1,304652367041708E+003	6,8650287E-001	2,0010448E+000
1,304752367039182E+003	6,8633527E-001	1,9991385E+000
1,304852367036656E+003	6,8634307E-001	1,9997739E+000
1,304952367034130E+003	6,8645245E-001	2,0067637E+000
1,305052367031603E+003	6,8635547E-001	2,0010448E+000
1,305152367029077E+003	6,8652987E-001	2,0004094E+000
1,305252367026551E+003	6,8647915E-001	2,0016801E+000
1,305352367024025E+003	6,8653286E-001	1,9940550E+000
1,305452367021499E+003	6,8634605E-001	2,0054927E+000
1,305552367018972E+003	6,8644243E-001	2,0029511E+000
1,305652367016446E+003	6,8641561E-001	1,9972322E+000
1,305752367013920E+003	6,8631130E-001	2,0093055E+000
1,305852367011394E+003	6,8635499E-001	1,9991385E+000
1,305952367008867E+003	6,8631369E-001	2,0035865E+000
1,306052367006341E+003	6,8642700E-001	1,9978676E+000
1,306152367003815E+003	6,8637669E-001	2,0118473E+000
1,306252367001289E+003	6,8635190E-001	2,0099409E+000
1,306352366998763E+003	6,8634391E-001	2,0124826E+000
1,306452366996236E+003	6,8646061E-001	2,0093055E+000
1,306552366993710E+003	6,8654782E-001	2,0048575E+000
1,306652366991184E+003	6,8640012E-001	2,0131180E+000
1,306752366988658E+003	6,8657410E-001	2,0061283E+000
1,306852366986132E+003	6,8636847E-001	2,0061283E+000
1,306952366983605E+003	6,8643498E-001	2,0048575E+000
1,307052366981079E+003	6,8641913E-001	2,0093055E+000
1,307152366978553E+003	6,8633503E-001	1,9997739E+000
1,307252366976027E+003	6,8638343E-001	1,9985032E+000
1,307352366973500E+003	6,8654770E-001	1,9972322E+000
1,307452366970974E+003	6,8640894E-001	2,0093055E+000
1,307552366968448E+003	6,8635142E-001	2,0029511E+000
1,307652366965922E+003	6,8635982E-001	1,9965969E+000
1,307752366963396E+003	6,8640882E-001	1,9997739E+000
1,307852366960869E+003	6,8637609E-001	1,9991385E+000
1,307952366958343E+003	6,8646532E-001	2,0035865E+000
1,308052366955817E+003	6,8645227E-001	2,0004094E+000
1,308152366953291E+003	6,8636197E-001	2,0067637E+000
1,308252366950765E+003	6,8644977E-001	2,0004094E+000
1,308352366948238E+003	6,8630898E-001	2,0086701E+000
1,308452366945712E+003	6,8648589E-001	2,0118473E+000
1,308552366943186E+003	6,8638074E-001	1,9978676E+000
1,308652366940660E+003	6,8643856E-001	2,0054927E+000
1,308752366938133E+003	6,8636489E-001	1,9965969E+000
1,308852366935607E+003	6,8632036E-001	1,9997739E+000
1,308952366933081E+003	6,8644822E-001	2,0029511E+000
1,309052366930555E+003	6,8649983E-001	2,0054927E+000
1,309152366928029E+003	6,8646002E-001	2,0054927E+000
1,309252366925502E+003	6,8642730E-001	1,9959613E+000
1,309352366922976E+003	6,8636227E-001	1,9997739E+000
1,309452366920450E+003	6,8646628E-001	1,9934196E+000
1,309552366917924E+003	6,8638086E-001	2,0029511E+000
1,309652366915398E+003	6,8646359E-001	2,0067637E+000
1,309752366912871E+003	6,8652439E-001	2,0067637E+000
1,309852366910345E+003	6,8640530E-001	2,0061283E+000
1,309952366907819E+003	6,8636608E-001	2,0029511E+000
1,310052366905293E+003	6,8643713E-001	1,9991385E+000
1,310152366902767E+003	6,8637878E-001	2,0061283E+000
1,310252366900240E+003	6,8643647E-001	2,0004094E+000
1,310352366897714E+003	6,8651789E-001	2,0048575E+000
1,310452366895188E+003	6,8643093E-001	2,0004094E+000
1,310552366892662E+003	6,8655932E-001	2,0112119E+000
1,310652366890135E+003	6,8633771E-001	1,9997739E+000
1,310752366887609E+003	6,8637830E-001	2,0099409E+000
1,310852366885083E+003	6,8633193E-001	2,0061283E+000
1,310952366882557E+003	6,8622744E-001	1,9985032E+000
1,311052366880031E+003	6,8650126E-001	1,9991385E+000
1,311152366877504E+003	6,8633491E-001	1,9972322E+000
1,311252366874978E+003	6,8646663E-001	2,0105762E+000
1,311352366872452E+003	6,8641633E-001	2,0080347E+000
1,311452366869926E+003	6,8661928E-001	2,0035865E+000
1,311552366867400E+003	6,8643779E-001	2,0010448E+000
1,311652366864873E+003	6,8647170E-001	2,0054927E+000
1,311752366862347E+003	6,8639082E-001	2,0042222E+000
1,311852366859821E+003	6,8648809E-001	2,0054927E+000
1,311952366857295E+003	6,8649632E-001	2,0023158E+000
1,312052366854768E+003	6,8677711E-001	1,9953259E+000
1,312152366852242E+003	6,8646014E-001	1,9985032E+000
1,312252366849716E+003	6,8639505E-001	2,0054927E+000
1,312352366847190E+003	6,8631047E-001	2,0023158E+000
1,312452366844664E+003	6,8645549E-001	2,0004094E+000
1,312552366842137E+003	6,8648273E-001	2,0131180E+000
1,312652366839611E+003	6,8650180E-001	1,9991385E+000
1,312752366837085E+003	6,8639463E-001	2,0010448E+000
1,312852366834559E+003	6,8638313E-001	1,9965969E+000
1,312952366832033E+003	6,8638206E-001	1,9946904E+000
1,313052366829506E+003	6,8643886E-001	2,0042222E+000
1,313152366826980E+003	6,8644804E-001	2,0023158E+000
1,313252366824454E+003	6,8642557E-001	2,0093055E+000
1,313352366821928E+003	6,8652231E-001	2,0042222E+000
1,313452366819402E+003	6,8649530E-001	2,0054927E+000
1,313552366816875E+003	6,8643576E-001	2,0093055E+000
1,313652366814349E+003	6,8645823E-001	2,0035865E+000
1,313752366811823E+003	6,8634361E-001	2,0016801E+000
1,313852366809297E+003	6,8647885E-001	1,9997739E+000
1,313952366806770E+003	6,8653625E-001	1,9946904E+000
1,314052366804244E+003	6,8632942E-001	2,0004094E+000
1,314152366801718E+003	6,8630594E-001	2,0086701E+000
1,314252366799192E+003	6,8643218E-001	1,9953259E+000
1,314352366796666E+003	6,8643653E-001	2,0067637E+000
1,314452366794139E+003	6,8649572E-001	1,9991385E+000
1,314552366791613E+003	6,8642902E-001	2,0023158E+000
1,314652366789087E+003	6,8640047E-001	2,0073991E+000
1,314752366786561E+003	6,8647468E-001	2,0016801E+000
1,314852366784035E+003	6,8638915E-001	2,0042222E+000
1,314952366781508E+003	6,8632501E-001	1,9978676E+000
1,315052366778982E+003	6,8641460E-001	2,0042222E+000
1,315152366776456E+003	6,8643969E-001	1,9965969E+000
1,315252366773930E+003	6,8645227E-001	2,0016801E+000
1,315352366771403E+003	6,8643278E-001	1,9985032E+000
1,315452366768877E+003	6,8636775E-001	1,9991385E+000
1,315552366766351E+003	6,8646061E-001	2,0042222E+000
1,315652366763825E+003	6,8641239E-001	2,0048575E+000
1,315752366761299E+003	6,8644506E-001	1,9978676E+000
1,315852366758772E+003	6,8638259E-001	2,0023158E+000
1,315952366756246E+003	6,8651116E-001	2,0035865E+000
1,316052366753720E+003	6,8647724E-001	2,0054927E+000
1,316152366751194E+003	6,8639654E-001	2,0016801E+000
1,316252366748668E+003	6,8641704E-001	2,0016801E+000
1,316352366746141E+003	6,8648440E-001	2,0016801E+000
1,316452366743615E+003	6,8644726E-001	2,0054927E+000
1,316552366741089E+003	6,8638676E-001	2,0086701E+000
1,316652366738563E+003	6,8634677E-001	1,9959613E+000
1,316752366736036E+003	6,8647844E-001	1,9997739E+000
1,316852366733510E+003	6,8644160E-001	2,0016801E+000
1,316952366730984E+003	6,8632430E-001	1,9985032E+000
1,317052366728458E+003	6,8632066E-001	2,0042222E+000
1,317152366725932E+003	6,8642610E-001	2,0099409E+000
1,317252366723405E+003	6,8651026E-001	2,0054927E+000
1,317352366720879E+003	6,8638730E-001	2,0061283E+000
1,317452366718353E+003	6,8638682E-001	1,9991385E+000
1,317552366715827E+003	6,8646681E-001	2,0048575E+000
1,317652366713301E+003	6,8633187E-001	2,0035865E+000
1,317752366710774E+003	6,8649995E-001	2,0004094E+000
1,317852366708248E+003	6,8647456E-001	2,0023158E+000
1,317952366705722E+003	6,8639046E-001	2,0054927E+000
1,318052366703196E+003	6,8659317E-001	1,9985032E+000
1,318152366700670E+003	6,8649298E-001	2,0016801E+000
1,318252366698143E+003	6,8649709E-001	2,0010448E+000
1,318352366695617E+003	6,8642038E-001	2,0067637E+000
1,318452366693091E+003	6,8659657E-001	2,0042222E+000
1,318552366690565E+003	6,8642509E-001	2,0035865E+000
1,318652366688038E+003	6,8652397E-001	2,0035865E+000
1,318752366685512E+003	6,8644464E-001	2,0023158E+000
1,318852366682986E+003	6,8649036E-001	2,0016801E+000
1,318952366680460E+003	6,8642098E-001	2,0048575E+000
1,319052366677934E+003	6,8648732E-001	1,9985032E+000
1,319152366675407E+003	6,8641180E-001	2,0029511E+000
1,319252366672881E+003	6,8645746E-001	1,9953259E+000
1,319352366670355E+003	6,8652624E-001	1,9978676E+000
1,319452366667829E+003	6,8642330E-001	2,0004094E+000
1,319552366665303E+003	6,8647850E-001	1,9985032E+000
1,319652366662776E+003	6,8646520E-001	2,0048575E+000
1,319752366660250E+003	6,8652284E-001	2,0048575E+000
1,319852366657724E+003	6,8651146E-001	2,0016801E+000
1,319952366655198E+003	6,8640643E-001	2,0086701E+000
1,320052366652671E+003	6,8637359E-001	1,9997739E+000
1,320152366650145E+003	6,8640751E-001	2,0023158E+000
1,320252366647619E+003	6,8637615E-001	2,0023158E+000
1,320352366645093E+003	6,8649739E-001	2,0048575E+000
1,320452366642567E+003	6,8644732E-001	2,0029511E+000
1,320552366640040E+003	6,8651783E-001	2,0035865E+000
1,320652366637514E+003	6,8644941E-001	2,0073991E+000
1,320752366634988E+003	6,8640608E-001	1,9959613E+000
1,320852366632462E+003	6,8652803E-001	2,0016801E+000
1,320952366629936E+003	6,8635607E-001	1,9953259E+000
1,321052366627409E+003	6,8649280E-001	2,0016801E+000
1,321152366624883E+003	6,8633395E-001	1,9991385E+000
1,321252366622357E+003	6,8643934E-001	2,0073991E+000
1,321352366619831E+003	6,8645471E-001	1,9997739E+000
1,321452366617305E+003	6,8659842E-001	1,9991385E+000
1,321552366614778E+003	6,8636787E-001	2,0035865E+000
1,321652366612252E+003	6,8662602E-001	1,9978676E+000
1,321752366609726E+003	6,8652040E-001	2,0086701E+000
1,321852366607200E+003	6,8651348E-001	2,0042222E+000
1,321952366604673E+003	6,8656701E-001	1,9972322E+000
1,322052366602147E+003	6,8648803E-001	2,0016801E+000
1,322152366599621E+003	6,8641835E-001	1,9959613E+000
1,322252366597095E+003	6,8646592E-001	1,9953259E+000
1,322352366594569E+003	6,8652099E-001	2,0067637E+000
1,322452366592042E+003	6,8640286E-001	2,0016801E+000
1,322552366589516E+003	6,8651247E-001	2,0010448E+000
1,322652366586990E+003	6,8639475E-001	2,0004094E+000
1,322752366584464E+003	6,8651336E-001	2,0010448E+000
1,322852366581938E+003	6,8639767E-001	1,9997739E+000
1,322952366579411E+003	6,8650198E-001	2,0054927E+000
1,323052366576885E+003	6,8639618E-001	1,9991385E+000
1,323152366574359E+003	6,8631893E-001	2,0016801E+000
1,323252366571833E+003	6,8639535E-001	2,0010448E+000
1,323352366569306E+003	6,8652612E-001	2,0054927E+000
1,323452366566780E+003	6,8650663E-001	2,0099409E+000
1,323552366564254E+003	6,8650246E-001	1,9991385E+000
1,323652366561728E+003	6,8652815E-001	1,9908779E+000
1,323752366559202E+003	6,8648016E-001	2,0042222E+000
1,323852366556675E+003	6,8643212E-001	2,0067637E+000
1,323952366554149E+003	6,8652344E-001	1,9946904E+000
1,324052366551623E+003	6,8650615E-001	2,0042222E+000
1,324152366549097E+003	6,8664849E-001	2,0131180E+000
1,324252366546571E+003	6,8643451E-001	2,0010448E+000
1,324352366544044E+003	6,8648911E-001	1,9991385E+000
1,324452366541518E+003	6,8653172E-001	2,0016801E+000
1,324552366538992E+003	6,8648344E-001	2,0093055E+000
1,324652366536466E+003	6,8648374E-001	2,0054927E+000
1,324752366533939E+003	6,8642342E-001	1,9972322E+000
1,324852366531413E+003	6,8633032E-001	2,0004094E+000
1,324952366528887E+003	6,8647808E-001	2,0080347E+000
1,325052366526361E+003	6,8638444E-001	1,9991385E+000
1,325152366523835E+003	6,8641335E-001	1,9953259E+000
1,325252366521308E+003	6,8627709E-001	1,9965969E+000
1,325352366518782E+003	6,8650657E-001	2,0023158E+000
1,325452366516256E+003	6,8643194E-001	1,9978676E+000
1,325552366513730E+003	6,8639773E-001	2,0004094E+000
1,325652366511204E+003	6,8648213E-001	2,0029511E+000
1,325752366508677E+003	6,8655223E-001	2,0010448E+000
1,325852366506151E+003	6,8648833E-001	1,9946904E+000
1,325952366503625E+003	6,8659550E-001	2,0042222E+000
1,326052366501099E+003	6,8647087E-001	1,9934196E+000
1,326152366498573E+003	6,8639696E-001	1,9883362E+000
1,326252366496046E+003	6,8632036E-001	2,0016801E+000
1,326352366493520E+003	6,8645489E-001	2,0010448E+000
1,326452366490994E+003	6,8655390E-001	2,0035865E+000
1,326552366488468E+003	6,8652511E-001	2,0010448E+000
1,326652366485941E+003	6,8643713E-001	1,9997739E+000
1,326752366483415E+003	6,8662786E-001	1,9972322E+000
1,326852366480889E+003	6,8658215E-001	2,0080347E+000
1,326952366478363E+003	6,8639767E-001	1,9991385E+000
1,327052366475837E+003	6,8631250E-001	2,0073991E+000
1,327152366473310E+003	6,8645954E-001	2,0067637E+000
1,327252366470784E+003	6,8640310E-001	2,0061283E+000
1,327352366468258E+003	6,8647546E-001	2,0010448E+000
1,327452366465732E+003	6,8649215E-001	2,0099409E+000
1,327552366463206E+003	6,8647963E-001	1,9934196E+000
1,327652366460679E+003	6,8639356E-001	2,0048575E+000
1,327752366458153E+003	6,8651313E-001	1,9959613E+000
1,327852366455627E+003	6,8637627E-001	2,0029511E+000
1,327952366453101E+003	6,8637478E-001	2,0023158E+000
1,328052366450574E+003	6,8640947E-001	2,0048575E+000
1,328152366448048E+003	6,8646777E-001	1,9997739E+000
1,328252366445522E+003	6,8648183E-001	1,9972322E+000
1,328352366442996E+003	6,8647909E-001	1,9972322E+000
1,328452366440470E+003	6,8648541E-001	1,9997739E+000
1,328552366437943E+003	6,8636876E-001	2,0054927E+000
1,328652366435417E+003	6,8655264E-001	2,0073991E+000
1,328752366432891E+003	6,8632573E-001	2,0048575E+000
1,328852366430365E+003	6,8657607E-001	1,9959613E+000
1,328952366427839E+003	6,8645203E-001	2,0023158E+000
1,329052366425312E+003	6,8651056E-001	1,9991385E+000
1,329152366422786E+003	6,8643194E-001	1,9934196E+000
1,329252366420260E+003	6,8646747E-001	1,9946904E+000
1,329352366417734E+003	6,8650872E-001	2,0099409E+000
1,329452366415208E+003	6,8650061E-001	2,0010448E+000
1,329552366412681E+003	6,8650597E-001	2,0073991E+000
1,329652366410155E+003	6,8654823E-001	1,9991385E+000
1,329752366407629E+003	6,8645823E-001	2,0105762E+000
1,329852366405103E+003	6,8653649E-001	1,9940550E+000
1,329952366402576E+003	6,8641573E-001	2,0004094E+000
1,330052366400050E+003	6,8656641E-001	2,0112119E+000
1,330152366397524E+003	6,8665385E-001	2,0023158E+000
1,330252366394998E+003	6,8651384E-001	2,0054927E+000
1,330352366392472E+003	6,8634844E-001	1,9985032E+000
1,330452366389945E+003	6,8643612E-001	1,9940550E+000
1,330552366387419E+003	6,8642896E-001	2,0042222E+000
1,330652366384893E+003	6,8643147E-001	2,0048575E+000
1,330752366382367E+003	6,8653953E-001	2,0067637E+000
1,330852366379841E+003	6,8645030E-001	1,9997739E+000
1,330952366377314E+003	6,8640381E-001	1,9985032E+000
1,331052366374788E+003	6,8642735E-001	1,9985032E+000
1,331152366372262E+003	6,8637538E-001	2,0029511E+000
1,331252366369736E+003	6,8634301E-001	2,0080347E+000
1,331352366367209E+003	6,8643343E-001	2,0023158E+000
1,331452366364683E+003	6,8650597E-001	1,9991385E+000
1,331552366362157E+003	6,8635494E-001	2,0023158E+000
1,331652366359631E+003	6,8641692E-001	2,0099409E+000
1,331752366357105E+003	6,8645900E-001	2,0042222E+000
1,331852366354578E+003	6,8648076E-001	2,0067637E+000
1,331952366352052E+003	6,8643904E-001	1,9978676E+000
1,332052366349526E+003	6,8638718E-001	2,0029511E+000
1,332152366347000E+003	6,8638229E-001	2,0067637E+000
1,332252366344474E+003	6,8658400E-001	2,0035865E+000
1,332352366341947E+003	6,8646914E-001	2,0023158E+000
1,332452366339421E+003	6,8641078E-001	1,9985032E+000
1,332552366336895E+003	6,8661809E-001	2,0099409E+000
1,332652366334369E+003	6,8642044E-001	2,0054927E+000
1,332752366331843E+003	6,8641555E-001	1,9972322E+000
1,332852366329316E+003	6,8652493E-001	2,0016801E+000
1,332952366326790E+003	6,8634117E-001	1,9997739E+000
1,333052366324264E+003	6,8642122E-001	2,0061283E+000
1,333152366321738E+003	6,8649668E-001	1,9965969E+000
1,333252366319211E+003	6,8640316E-001	2,0010448E+000
1,333352366316685E+003	6,8642884E-001	1,9896070E+000
1,333452366314159E+003	6,8645173E-001	2,0048575E+000
1,333552366311633E+003	6,8641722E-001	2,0004094E+000
1,333652366309107E+003	6,8638307E-001	1,9953259E+000
1,333752366306580E+003	6,8633467E-001	2,0099409E+000
1,333852366304054E+003	6,8636483E-001	1,9991385E+000
1,333952366301528E+003	6,8649739E-001	2,0080347E+000
1,334052366299002E+003	6,8655884E-001	2,0035865E+000
1,334152366296476E+003	6,8643898E-001	2,0023158E+000
1,334252366293949E+003	6,8647170E-001	2,0004094E+000
1,334352366291423E+003	6,8638337E-001	2,0042222E+000
1,334452366288897E+003	6,8649554E-001	2,0061283E+000
1,334552366286371E+003	6,8646628E-001	1,9965969E+000
1,334652366283844E+003	6,8645304E-001	2,0035865E+000
1,334752366281318E+003	6,8644947E-001	2,0004094E+000
1,334852366278792E+003	6,8647069E-001	2,0010448E+000
1,334952366276266E+003	6,8653113E-001	2,0016801E+000
1,335052366273740E+003	6,8646926E-001	1,9921488E+000
1,335152366271213E+003	6,8645245E-001	2,0054927E+000
1,335252366268687E+003	6,8636644E-001	2,0099409E+000
1,335352366266161E+003	6,8634015E-001	2,0048575E+000
1,335452366263635E+003	6,8631744E-001	1,9985032E+000
1,335552366261109E+003	6,8642133E-001	1,9940550E+000
1,335652366258582E+003	6,8651932E-001	2,0035865E+000
1,335752366256056E+003	6,8657643E-001	1,9978676E+000
1,335852366253530E+003	6,8653828E-001	1,9985032E+000
1,335952366251004E+003	6,8637758E-001	2,0004094E+000
1,336052366248477E+003	6,8645161E-001	1,9985032E+000
1,336152366245951E+003	6,8657303E-001	1,9978676E+000
1,336252366243425E+003	6,8644601E-001	2,0073991E+000
1,336352366240899E+003	6,8634331E-001	2,0010448E+000
1,336452366238373E+003	6,8655449E-001	2,0029511E+000
1,336552366235846E+003	6,8644166E-001	1,9972322E+000
1,336652366233320E+003	6,8646967E-001	2,0035865E+000
1,336752366230794E+003	6,8640947E-001	2,0105762E+000
1,336852366228268E+003	6,8646127E-001	2,0067637E+000
1,336952366225742E+003	6,8655926E-001	1,9978676E+000
1,337052366223215E+003	6,8655670E-001	1,9985032E+000
1,337152366220689E+003	6,8644905E-001	1,9972322E+000
1,337252366218163E+003	6,8643695E-001	1,9978676E+000
1,337352366215637E+003	6,8653727E-001	1,9997739E+000
1,337452366213111E+003	6,8641979E-001	2,0004094E+000
1,337552366210584E+003	6,8647605E-001	2,0004094E+000
1,337652366208058E+003	6,8638253E-001	2,0004094E+000
1,337752366205532E+003	6,8655074E-001	2,0093055E+000
1,337852366203006E+003	6,8639296E-001	2,0016801E+000
1,337952366200479E+003	6,8643457E-001	1,9972322E+000
1,338052366197953E+003	6,8653876E-001	1,9997739E+000
1,338152366195427E+003	6,8645561E-001	2,0029511E+000
1,338252366192901E+003	6,8653160E-001	1,9946904E+000
1,338352366190375E+003	6,8646336E-001	1,9972322E+000
1,338452366187848E+003	6,8645543E-001	2,0099409E+000
1,338552366185322E+003	6,8656170E-001	1,9965969E+000
1,338652366182796E+003	6,8652892E-001	2,0054927E+000
1,338752366180270E+003	6,8648839E-001	2,0029511E+000
1,338852366177744E+003	6,8638837E-001	2,0042222E+000
1,338952366175217E+003	6,8658477E-001	2,0073991E+000
1,339052366172691E+003	6,8663591E-001	1,9972322E+000
1,339152366170165E+003	6,8646795E-001	2,0054927E+000
1,339252366167639E+003	6,8645626E-001	2,0042222E+000
1,339352366165112E+003	6,8653905E-001	2,0042222E+000
1,339452366162586E+003	6,8640584E-001	2,0029511E+000
1,339552366160060E+003	6,8645489E-001	2,0086701E+000
