Ewe/V	<I>/mA
1,991525292396545E-001	-3,870418858433269E-003
2,001369744539261E-001	-3,813157122099901E-003
2,011362910270691E-001	-3,774090915418889E-003
2,021398246288300E-001	-3,785420300718295E-003
2,031083405017853E-001	-3,714182368643845E-003
2,041649371385574E-001	-3,671604530242234E-003
2,051567882299423E-001	-3,633615567429135E-003
2,061253041028976E-001	-3,578180523181124E-003
2,071500718593597E-001	-3,562598837315967E-003
2,081313282251358E-001	-3,530190890564375E-003
2,091740965843201E-001	-3,498642852483934E-003
2,101543098688126E-001	-3,455649760002399E-003
2,111397981643677E-001	-3,427860992295400E-003
2,121666818857193E-001	-3,369729845286211E-003
2,131723314523697E-001	-3,356112263723982E-003
2,141340821981430E-001	-3,296930707187090E-003
2,151337862014771E-001	-3,283256523840684E-003
2,161532193422318E-001	-3,259484081502943E-003
2,171588838100433E-001	-3,197000829224175E-003
2,181210517883301E-001	-3,177874113903995E-003
2,191256284713745E-001	-3,113441366323234E-003
2,201376706361771E-001	-3,116395064052030E-003
2,211496680974960E-001	-3,088540165380748E-003
2,221723049879074E-001	-3,038697755430156E-003
2,231758534908295E-001	-3,029526737599125E-003
2,241783142089844E-001	-2,964539115178980E-003
2,251468449831009E-001	-2,950616182876616E-003
2,261525094509125E-001	-2,933474233566189E-003
2,271751165390015E-001	-2,866254823505297E-003
2,281585186719894E-001	-2,884044633831677E-003
2,291090041399002E-001	-2,859311130133706E-003
2,301623821258545E-001	-2,813505785001363E-003
2,311754524707794E-001	-2,804682999979324E-003
2,321800738573074E-001	-2,742776727509638E-003
2,331369519233704E-001	-2,716772615364592E-003
2,341574579477310E-001	-2,716273692424769E-003
2,351567149162292E-001	-2,652154803075964E-003
2,361326813697815E-001	-2,628422337555163E-003
2,371712327003479E-001	-2,598369218006637E-003
2,381927818059921E-001	-2,585273176112783E-003
2,391454130411148E-001	-2,559771990103118E-003
2,401216179132462E-001	-2,542517574810360E-003
2,411832213401794E-001	-2,504358043954364E-003
2,421634495258331E-001	-2,472859809803802E-003
2,431478649377823E-001	-2,408656478891678E-003
2,441588491201401E-001	-2,405989851859740E-003
2,451676875352860E-001	-2,366570365956916E-003
2,461329996585846E-001	-2,362405338360636E-003
2,471683621406555E-001	-2,323446570086650E-003
2,481697946786880E-001	-2,322605778606390E-003
2,491818219423294E-001	-2,287250683923275E-003
2,501800358295441E-001	-2,208888239082447E-003
2,511379718780518E-001	-2,232457451219964E-003
2,521786093711853E-001	-2,188308135752985E-003
2,531496286392212E-001	-2,172456551533506E-003
2,541824877262115E-001	-2,150823809453306E-003
2,551383078098297E-001	-2,123909039063725E-003
2,561651766300201E-001	-2,084745857759689E-003
2,571665644645691E-001	-2,047846625034246E-003
2,581520676612854E-001	-2,024754183531886E-003
2,591291069984436E-001	-2,018669230471844E-003
2,601941525936127E-001	-1,979294426975413E-003
2,611605823040009E-001	-1,967594018246910E-003
2,621747255325317E-001	-1,933965001801645E-003
2,631655037403107E-001	-1,902905362937028E-003
2,641573548316956E-001	-1,888816196957896E-003
2,651224136352539E-001	-1,876515377359497E-003
2,661654949188232E-001	-1,861302471667860E-003
2,671605646610260E-001	-1,813597123858424E-003
2,681609094142914E-001	-1,779762933422770E-003
2,691655158996582E-001	-1,768044766802812E-003
2,701361477375031E-001	-1,751744817506642E-003
2,711566686630249E-001	-1,733040008034266E-003
2,720753252506256E-001	-1,688742679225049E-003
2,731308341026306E-001	-1,658989798042534E-003
2,741672694683075E-001	-1,662230398822850E-003
2,751389443874359E-001	-1,628525243591146E-003
2,761244475841522E-001	-1,628256915679673E-003
2,771227061748505E-001	-1,612100665537249E-003
2,781315743923187E-001	-1,572052675966155E-003
2,791382074356079E-001	-1,543823699288398E-003
2,801269292831421E-001	-1,519940453030164E-003
2,811442315578461E-001	-1,491771880532003E-003
2,821902334690094E-001	-1,488004262007393E-003
2,831757068634033E-001	-1,451497823022056E-003
2,841527163982391E-001	-1,455966669441498E-003
2,851774990558624E-001	-1,386071744703770E-003
2,861555516719818E-001	-1,384389600143698E-003
2,871749997138977E-001	-1,372398767526893E-003
2,881445884704590E-001	-1,349963463096323E-003
2,891597747802734E-001	-1,312752601268154E-003
2,901538014411926E-001	-1,305378825726206E-003
2,911491692066193E-001	-1,295379148127935E-003
2,921576797962189E-001	-1,237375454469093E-003
2,931612133979797E-001	-1,257092083589519E-003
2,941392660140991E-001	-1,226363830444871E-003
2,951322197914124E-001	-1,175454151731200E-003
2,961527109146118E-001	-1,177477785660451E-003
2,971456348896027E-001	-1,145249685028291E-003
2,981268763542175E-001	-1,154886873993951E-003
2,991961836814880E-001	-1,098920933601343E-003
3,001880645751953E-001	-1,071030424614729E-003
3,011470735073090E-001	-1,071498863126602E-003
3,021283149719238E-001	-1,053612650960066E-003
