EC-Lab ASCII FILE
Ewe/V	<I>/mA	cycle number	
7,1109623E-002	-4,419674724340439E-002	1,000000000000000E+000
7,2818577E-002	1,762571747591814E-002	1,000000000000000E+000
7,3963627E-002	-2,272894435542777E-002	1,000000000000000E+000
7,5136684E-002	7,124345518423086E-003	1,000000000000000E+000
7,5847007E-002	-8,518789804505426E-003	1,000000000000000E+000
7,7227548E-002	-3,977561598882441E-004	1,000000000000000E+000
7,7921964E-002	-1,304408477502385E-003	1,000000000000000E+000
7,9080380E-002	-1,731864787051524E-003	1,000000000000000E+000
8,0087304E-002	1,498569212787973E-003	1,000000000000000E+000
8,1047140E-002	-4,280826393558805E-004	1,000000000000000E+000
8,2018413E-002	1,794426927206898E-003	1,000000000000000E+000
8,3092175E-002	1,501115835666648E-003	1,000000000000000E+000
8,4041819E-002	1,876683969870410E-003	1,000000000000000E+000
8,5047476E-002	2,507681746556053E-003	1,000000000000000E+000
8,6044855E-002	2,959734461880234E-003	1,000000000000000E+000
8,7011054E-002	2,878347768546521E-003	1,000000000000000E+000
8,8078454E-002	3,610384243317340E-003	1,000000000000000E+000
8,9097470E-002	3,965239469926021E-003	1,000000000000000E+000
9,0076394E-002	3,789626401794519E-003	1,000000000000000E+000
9,1089047E-002	4,583079429752009E-003	1,000000000000000E+000
9,2063516E-002	4,509905273759315E-003	1,000000000000000E+000
9,3023352E-002	4,791968955669288E-003	1,000000000000000E+000
9,4063379E-002	5,305289995764434E-003	1,000000000000000E+000
9,5098950E-002	4,910812642447124E-003	1,000000000000000E+000
9,6065134E-002	5,808700631617578E-003	1,000000000000000E+000
9,7039603E-002	5,432453261285775E-003	1,000000000000000E+000
9,8070718E-002	5,878733360562660E-003	1,000000000000000E+000
9,9018447E-002	6,162197891111040E-003	1,000000000000000E+000
1,0006168E-001	6,157274302737877E-003	1,000000000000000E+000
1,0109596E-001	6,373825151604257E-003	1,000000000000000E+000
1,0650169E-001	7,000068835341974E-003	1,000000000000000E+000
1,1207288E-001	7,606033735707278E-003	1,000000000000000E+000
1,1306899E-001	7,974932670549634E-003	1,000000000000000E+000
1,1399192E-001	8,096766373698022E-003	1,000000000000000E+000
1,1508476E-001	8,223907114491629E-003	1,000000000000000E+000
1,1605541E-001	8,257655635073524E-003	1,000000000000000E+000
1,1706616E-001	8,310931684536661E-003	1,000000000000000E+000
1,1804254E-001	8,544836238070289E-003	1,000000000000000E+000
1,1910611E-001	8,591319577256701E-003	1,000000000000000E+000
1,1998829E-001	8,608512390916673E-003	1,000000000000000E+000
1,2106524E-001	8,857911524804279E-003	1,000000000000000E+000
1,2205561E-001	8,788503974938078E-003	1,000000000000000E+000
1,2301289E-001	8,745840760699744E-003	1,000000000000000E+000
1,2399819E-001	9,028988888530889E-003	1,000000000000000E+000
1,2505667E-001	9,040238243990965E-003	1,000000000000000E+000
1,2603942E-001	9,197305991134906E-003	1,000000000000000E+000
1,2703043E-001	9,318503569920741E-003	1,000000000000000E+000
1,2804626E-001	9,239545360469503E-003	1,000000000000000E+000
1,2905128E-001	9,663416781707679E-003	1,000000000000000E+000
1,3007031E-001	9,431635857314782E-003	1,000000000000000E+000
1,3111159E-001	9,636248671934800E-003	1,000000000000000E+000
1,3203771E-001	9,852111563304802E-003	1,000000000000000E+000
1,3307518E-001	9,612051580188588E-003	1,000000000000000E+000
1,3409038E-001	1,004271655225845E-002	1,000000000000000E+000
1,3505276E-001	9,764663050191302E-003	1,000000000000000E+000
1,3602339E-001	9,944017859197629E-003	1,000000000000000E+000
1,3702461E-001	1,007604014685057E-002	1,000000000000000E+000
1,3801244E-001	1,000960472629234E-002	1,000000000000000E+000
1,3906711E-001	1,013738189770570E-002	1,000000000000000E+000
1,4006959E-001	1,043538705307584E-002	1,000000000000000E+000
1,4550471E-001	1,139733889675412E-002	1,000000000000000E+000
1,5105796E-001	1,118817337349662E-002	1,000000000000000E+000
1,5205216E-001	1,138653567916964E-002	1,000000000000000E+000
1,5303743E-001	1,109613186369342E-002	1,000000000000000E+000
1,5403992E-001	1,121380952026813E-002	1,000000000000000E+000
1,5503158E-001	1,138352303326730E-002	1,000000000000000E+000
1,5597804E-001	1,123677202704131E-002	1,000000000000000E+000
1,5702443E-001	1,151291403706028E-002	1,000000000000000E+000
1,5804790E-001	1,175202375428250E-002	1,000000000000000E+000
1,5904339E-001	1,124916519862988E-002	1,000000000000000E+000
1,6006050E-001	1,186617780391924E-002	1,000000000000000E+000
1,6103624E-001	1,136166348090528E-002	1,000000000000000E+000
1,6197951E-001	1,174020348480553E-002	1,000000000000000E+000
1,6301127E-001	1,200836594398427E-002	1,000000000000000E+000
1,6405511E-001	1,160134651023932E-002	1,000000000000000E+000
1,6499011E-001	1,203839575015687E-002	1,000000000000000E+000
1,6604415E-001	1,206753315297346E-002	1,000000000000000E+000
1,6704215E-001	1,170157877471256E-002	1,000000000000000E+000
1,6803634E-001	1,217196759328845E-002	1,000000000000000E+000
1,6905284E-001	1,213847883324587E-002	1,000000000000000E+000
1,7007761E-001	1,195424904447774E-002	1,000000000000000E+000
1,7099923E-001	1,250131447510891E-002	1,000000000000000E+000
1,7201760E-001	1,197385900365286E-002	1,000000000000000E+000
1,7308183E-001	1,234407914695720E-002	1,000000000000000E+000
1,7398308E-001	1,226695769328223E-002	1,000000000000000E+000
1,7497604E-001	1,221097325906156E-002	1,000000000000000E+000
1,7603260E-001	1,260997125621849E-002	1,000000000000000E+000
1,7698476E-001	1,248665003962129E-002	1,000000000000000E+000
1,7805918E-001	1,234274227535934E-002	1,000000000000000E+000
1,7906293E-001	1,287983311255331E-002	1,000000000000000E+000
1,7998837E-001	1,244543624270589E-002	1,000000000000000E+000
1,8104687E-001	1,286162421492915E-002	1,000000000000000E+000
1,8208052E-001	1,284666271773557E-002	1,000000000000000E+000
1,8304799E-001	1,260475116214366E-002	1,000000000000000E+000
1,8404603E-001	1,304063227798907E-002	1,000000000000000E+000
1,8504275E-001	1,281637846417047E-002	1,000000000000000E+000
1,8602040E-001	1,282637316520172E-002	1,000000000000000E+000
1,8700697E-001	1,302851499604002E-002	1,000000000000000E+000
1,8804000E-001	1,289678911368050E-002	1,000000000000000E+000
1,8901572E-001	1,306972783786470E-002	1,000000000000000E+000
1,9000293E-001	1,320404320613305E-002	1,000000000000000E+000
1,9101557E-001	1,293072340752888E-002	1,000000000000000E+000
