EC-Lab ASCII FILE
Ewe/V	<I>/mA	cycle number	
6,3032545E-002	-6,878280639648438E-002	1,000000000000000E+000
6,4719230E-002	-1,326418263542350E-002	1,000000000000000E+000
6,5944470E-002	-9,142854214749380E-003	1,000000000000000E+000
6,7240790E-002	-6,594606460701577E-003	1,000000000000000E+000
6,8530537E-002	-6,176045354287563E-003	1,000000000000000E+000
6,9847219E-002	-5,189087372316326E-003	1,000000000000000E+000
7,0840150E-002	-4,713219452511380E-003	1,000000000000000E+000
7,1830951E-002	-4,352404835689987E-003	1,000000000000000E+000
7,2846152E-002	-4,108134999384033E-003	1,000000000000000E+000
7,3803015E-002	-3,819142531870913E-003	1,000000000000000E+000
7,4841551E-002	-3,604966854456715E-003	1,000000000000000E+000
7,5797349E-002	-3,444713095733380E-003	1,000000000000000E+000
7,6850742E-002	-3,211696941973582E-003	1,000000000000000E+000
7,7863827E-002	-3,062637977496635E-003	1,000000000000000E+000
7,8832358E-002	-2,903242015017210E-003	1,000000000000000E+000
7,9867713E-002	-2,760732388971385E-003	1,000000000000000E+000
8,0858514E-002	-2,641841467872538E-003	1,000000000000000E+000
8,1855685E-002	-2,564221355147240E-003	1,000000000000000E+000
8,2854971E-002	-2,455413577946630E-003	1,000000000000000E+000
8,3809711E-002	-2,356444748817951E-003	1,000000000000000E+000
8,4863104E-002	-2,278211774426860E-003	1,000000000000000E+000
8,5852847E-002	-2,140373847430092E-003	1,000000000000000E+000
8,6829856E-002	-2,106512916590723E-003	1,000000000000000E+000
8,7814301E-002	-1,986183451966406E-003	1,000000000000000E+000
8,8817835E-002	-1,960873075842286E-003	1,000000000000000E+000
8,9847885E-002	-1,934389469616456E-003	1,000000000000000E+000
9,0865210E-002	-1,774188769824530E-003	1,000000000000000E+000
9,1845408E-002	-1,790594773410702E-003	1,000000000000000E+000
9,2839397E-002	-1,651436483838455E-003	1,000000000000000E+000
9,3814284E-002	-1,660618014271776E-003	1,000000000000000E+000
9,4865561E-002	-1,628578441273867E-003	1,000000000000000E+000
9,5901981E-002	-1,524834583337735E-003	1,000000000000000E+000
9,6875817E-002	-1,501761417953440E-003	1,000000000000000E+000
9,7859189E-002	-1,395529901938315E-003	1,000000000000000E+000
9,8837249E-002	-1,366328828872294E-003	1,000000000000000E+000
9,9833362E-002	-1,360905398070350E-003	1,000000000000000E+000
1,0086767E-001	-1,271966864199689E-003	1,000000000000000E+000
1,0186803E-001	-1,319982019719251E-003	1,000000000000000E+000
1,0285245E-001	-1,245639728036044E-003	1,000000000000000E+000
1,0384432E-001	-1,202134277167278E-003	1,000000000000000E+000
1,0484574E-001	-1,228272897926078E-003	1,000000000000000E+000
1,0584291E-001	-1,113791214383694E-003	1,000000000000000E+000
1,0683795E-001	-1,099492856283749E-003	1,000000000000000E+000
1,0781179E-001	-1,089727656360794E-003	1,000000000000000E+000
1,0883972E-001	-1,058410261942257E-003	1,000000000000000E+000
1,0983901E-001	-9,867826118823810E-004	1,000000000000000E+000
1,1082198E-001	-8,864530747801766E-004	1,000000000000000E+000
1,1180364E-001	-1,011541789862519E-003	1,000000000000000E+000
1,1284430E-001	-8,694536557380130E-004	1,000000000000000E+000
1,1383512E-001	-8,958545738719462E-004	1,000000000000000E+000
1,1483864E-001	-8,514561016420875E-004	1,000000000000000E+000
1,1585172E-001	-8,432944490508534E-004	1,000000000000000E+000
1,1680645E-001	-8,390499828136748E-004	1,000000000000000E+000
1,1783970E-001	-7,833978374778561E-004	1,000000000000000E+000
1,1884852E-001	-7,231623391514130E-004	1,000000000000000E+000
1,1984145E-001	-6,912112238624049E-004	1,000000000000000E+000
1,2081211E-001	-6,602593334861222E-004	1,000000000000000E+000
1,2181672E-001	-6,500815343820736E-004	1,000000000000000E+000
1,2278843E-001	-6,474111191891990E-004	1,000000000000000E+000
1,2381847E-001	-6,284703666231631E-004	1,000000000000000E+000
1,2482519E-001	-5,439059890603760E-004	1,000000000000000E+000
1,2581493E-001	-5,289237572814846E-004	1,000000000000000E+000
1,2680043E-001	-5,474165185390765E-004	1,000000000000000E+000
1,2782942E-001	-5,102659784968090E-004	1,000000000000000E+000
1,2882766E-001	-5,532201645716366E-004	1,000000000000000E+000
1,2984498E-001	-4,984464411353206E-004	1,000000000000000E+000
1,3084638E-001	-4,538032685390894E-004	1,000000000000000E+000
1,3183400E-001	-5,117309089015436E-004	1,000000000000000E+000
1,3286300E-001	-4,065368389639702E-004	1,000000000000000E+000
1,3383366E-001	-4,007685762038235E-004	1,000000000000000E+000
1,3485840E-001	-4,603379194139529E-004	1,000000000000000E+000
1,3587466E-001	-3,826088891906295E-004	1,000000000000000E+000
1,3681030E-001	-3,920999174203688E-004	1,000000000000000E+000
1,3782763E-001	-3,179845446168285E-004	1,000000000000000E+000
1,3880359E-001	-3,553001083526366E-004	1,000000000000000E+000
1,3982303E-001	-2,630162343111631E-004	1,000000000000000E+000
1,4082338E-001	-3,134394597610573E-004	1,000000000000000E+000
1,4183646E-001	-2,074436894485255E-004	1,000000000000000E+000
1,4280607E-001	-2,165102713139215E-004	1,000000000000000E+000
1,4387323E-001	-2,431528913365132E-004	1,000000000000000E+000
1,4484601E-001	-2,538317715637577E-004	1,000000000000000E+000
1,4584212E-001	-2,281971749956346E-004	1,000000000000000E+000
1,4686474E-001	-9,858000226325189E-005	1,000000000000000E+000
1,4781418E-001	-1,130847578796989E-004	1,000000000000000E+000
1,4883150E-001	-1,434943121804761E-004	1,000000000000000E+000
1,4983396E-001	-1,598589419531723E-004	1,000000000000000E+000
1,5085450E-001	-7,629381555634388E-005	1,000000000000000E+000
1,5183468E-001	-6,795235582572980E-005	1,000000000000000E+000
1,5284245E-001	-1,053033028786861E-004	1,000000000000000E+000
1,5381949E-001	-5,902135806289707E-005	1,000000000000000E+000
1,5483680E-001	-1,735817712158298E-005	1,000000000000000E+000
1,5582654E-001	-6,511681656686224E-005	1,000000000000000E+000
1,5685448E-001	4,119429718809069E-005	1,000000000000000E+000
1,5783998E-001	-1,397147232435407E-005	1,000000000000000E+000
1,5883397E-001	2,721421903670624E-005	1,000000000000000E+000
1,5983245E-001	6,667134416183534E-005	1,000000000000000E+000
1,6083148E-001	7,733677085673837E-005	1,000000000000000E+000
1,6180319E-001	8,995214397134301E-005	1,000000000000000E+000
1,6282052E-001	5,200285312991187E-005	1,000000000000000E+000
