EC-Lab ASCII FILE
Ewe/V	<I>/mA	cycle number	
6,3929997E-002	-6,427713483572006E-002	1,000000000000000E+000
6,5595463E-002	-1,457949464391578E-002	1,000000000000000E+000
6,6545956E-002	-1,138540337382839E-002	1,000000000000000E+000
6,7594044E-002	-9,034600902749740E-003	1,000000000000000E+000
6,8581663E-002	-7,541446292937806E-003	1,000000000000000E+000
7,0280172E-002	-6,407576733939394E-003	1,000000000000000E+000
7,2004929E-002	-7,816278689359829E-003	1,000000000000000E+000
7,3023312E-002	-7,310051180360821E-003	1,000000000000000E+000
7,4024722E-002	-7,026337167998359E-003	1,000000000000000E+000
7,5034618E-002	-6,503749035699780E-003	1,000000000000000E+000
7,6798245E-002	-5,475015545622838E-003	1,000000000000000E+000
7,8601092E-002	-2,554535821723720E-003	1,000000000000000E+000
7,9618424E-002	-2,315928178278324E-003	1,000000000000000E+000
8,0590129E-002	-2,113875734822711E-003	1,000000000000000E+000
8,1629731E-002	-1,964737219471621E-003	1,000000000000000E+000
8,3293229E-002	-1,656806831798956E-003	1,000000000000000E+000
8,5076332E-002	-1,284740295861613E-003	1,000000000000000E+000
8,6092591E-002	-1,163087160522179E-003	1,000000000000000E+000
8,7084465E-002	-1,031905255432418E-003	1,000000000000000E+000
8,8098601E-002	-9,420950419149025E-004	1,000000000000000E+000
8,9111686E-002	-7,938770600048886E-004	1,000000000000000E+000
9,0133250E-002	-7,353252658504053E-004	1,000000000000000E+000
9,1135718E-002	-6,063124738931126E-004	1,000000000000000E+000
9,2085153E-002	-4,720807651715899E-004	1,000000000000000E+000
9,3114153E-002	-4,322866527672886E-004	1,000000000000000E+000
9,4102830E-002	-3,177110821500012E-004	1,000000000000000E+000
9,5102124E-002	-2,274976141431270E-004	1,000000000000000E+000
9,6101418E-002	-1,688264067385916E-004	1,000000000000000E+000
9,7069941E-002	-1,102878406137441E-004	1,000000000000000E+000
9,8045893E-002	-1,758609038344318E-005	1,000000000000000E+000
9,9069580E-002	5,108691734060738E-005	1,000000000000000E+000
1,0008691E-001	1,600386192508710E-004	1,000000000000000E+000
1,0110742E-001	1,898380023826164E-004	1,000000000000000E+000
1,0208762E-001	2,732338444578399E-004	1,000000000000000E+000
1,0309857E-001	3,216079107915002E-004	1,000000000000000E+000
1,0406180E-001	4,062903447498281E-004	1,000000000000000E+000
1,0508443E-001	4,966328681853659E-004	1,000000000000000E+000
1,0607841E-001	5,051075800363639E-004	1,000000000000000E+000
1,0708513E-001	5,757250843695765E-004	1,000000000000000E+000
1,0809290E-001	6,716924134101037E-004	1,000000000000000E+000
1,0913887E-001	6,736059208884010E-004	1,000000000000000E+000
1,1008405E-001	7,041171076404380E-004	1,000000000000000E+000
1,1110563E-001	7,862414176492555E-004	1,000000000000000E+000
1,1205294E-001	8,131227693613484E-004	1,000000000000000E+000
1,1308618E-001	8,961048348889254E-004	1,000000000000000E+000
