Ewe/V	<I>/mA	cycle number	
1,8872067E-004	-5,038733482360840E-001	1,000000000000000E+000
5,9115037E-004	-1,202804190713849E-001	1,000000000000000E+000
1,6384232E-003	-3,436777853117123E-002	1,000000000000000E+000
2,7615102E-003	-2,147435999682387E-002	1,000000000000000E+000
3,7585583E-003	-1,629236539379139E-002	1,000000000000000E+000
4,7418037E-003	-1,324997434132291E-002	1,000000000000000E+000
5,6868233E-003	-1,121425425384062E-002	1,000000000000000E+000
6,6870577E-003	-9,747721517508079E-003	1,000000000000000E+000
7,6416340E-003	-8,633598493350853E-003	1,000000000000000E+000
8,7023918E-003	-7,745369083220113E-003	1,000000000000000E+000
9,7270478E-003	-7,030318529174021E-003	1,000000000000000E+000
1,0748519E-002	-6,432304009789891E-003	1,000000000000000E+000
1,1587356E-002	-5,931211722418922E-003	1,000000000000000E+000
1,2673598E-002	-5,500477811834006E-003	1,000000000000000E+000
1,3761212E-002	-5,123068551743678E-003	1,000000000000000E+000
1,4745208E-002	-4,799551366408132E-003	1,000000000000000E+000
1,5754322E-002	-4,480561850447137E-003	1,000000000000000E+000
1,6878404E-002	-4,205873287569301E-003	1,000000000000000E+000
1,7939162E-002	-3,973816144501881E-003	1,000000000000000E+000
1,8886305E-002	-3,767110795601505E-003	1,000000000000000E+000
1,9873798E-002	-3,579644925010403E-003	1,000000000000000E+000
2,0893641E-002	-3,399805670041233E-003	1,000000000000000E+000
2,1870017E-002	-3,237254574645181E-003	1,000000000000000E+000
2,2858573E-002	-3,086967719788100E-003	1,000000000000000E+000
2,3923580E-002	-2,951330049153490E-003	1,000000000000000E+000
2,4898328E-002	-2,832490768709409E-003	1,000000000000000E+000
2,5920862E-002	-2,712467413557594E-003	1,000000000000000E+000
2,6948703E-002	-2,599206497657651E-003	1,000000000000000E+000
2,7880043E-002	-2,489412262018958E-003	1,000000000000000E+000
2,8872717E-002	-2,395543259253846E-003	1,000000000000000E+000
2,9918615E-002	-2,305992649987046E-003	1,000000000000000E+000
3,0931588E-002	-2,218716965402632E-003	1,000000000000000E+000
3,1842630E-002	-2,138082692434602E-003	1,000000000000000E+000
3,2967098E-002	-2,057904319223536E-003	1,000000000000000E+000
3,3926979E-002	-1,985426729765021E-003	1,000000000000000E+000
3,4892160E-002	-1,918605435388415E-003	1,000000000000000E+000
3,5929572E-002	-1,851099845068954E-003	1,000000000000000E+000
3,6906451E-002	-1,788441646118067E-003	1,000000000000000E+000
3,7935354E-002	-1,730984372334033E-003	1,000000000000000E+000
3,8950454E-002	-1,672181379056090E-003	1,000000000000000E+000
4,0046249E-002	-1,619465588214498E-003	1,000000000000000E+000
4,0911630E-002	-1,568426323262390E-003	1,000000000000000E+000
4,1850206E-002	-1,516158613232437E-003	1,000000000000000E+000
4,2931218E-002	-1,468423200896804E-003	1,000000000000000E+000
4,3899592E-002	-1,426146442908151E-003	1,000000000000000E+000
4,4946548E-002	-1,386323417142926E-003	1,000000000000000E+000
4,5843791E-002	-1,339812552585237E-003	1,000000000000000E+000
4,6870563E-002	-1,299813067548911E-003	1,000000000000000E+000
4,7865495E-002	-1,262859793563962E-003	1,000000000000000E+000
4,8970450E-002	-1,226381279103281E-003	1,000000000000000E+000
4,9988069E-002	-1,191115962503977E-003	1,000000000000000E+000
5,0928839E-002	-1,151563849563067E-003	1,000000000000000E+000
5,1938623E-002	-1,120769613634758E-003	1,000000000000000E+000
5,2946296E-002	-1,083868414140425E-003	1,000000000000000E+000
5,3936977E-002	-1,054788707286150E-003	1,000000000000000E+000
5,4909602E-002	-1,027958789889701E-003	1,000000000000000E+000
5,5961866E-002	-9,981995995849875E-004	1,000000000000000E+000
5,6886710E-002	-9,717029357847913E-004	1,000000000000000E+000
5,7839159E-002	-9,416134669337859E-004	1,000000000000000E+000
5,8843646E-002	-9,167958516809000E-004	1,000000000000000E+000
5,9924576E-002	-8,898887188194815E-004	1,000000000000000E+000
6,0955603E-002	-8,617062312685428E-004	1,000000000000000E+000
6,1903808E-002	-8,396435493653251E-004	1,000000000000000E+000
6,2815920E-002	-8,172798668041742E-004	1,000000000000000E+000
6,3869536E-002	-7,965477902043749E-004	1,000000000000000E+000
6,4891770E-002	-7,741749504105340E-004	1,000000000000000E+000
6,5955713E-002	-7,462741735267484E-004	1,000000000000000E+000
6,6951700E-002	-7,273810662062844E-004	1,000000000000000E+000
6,7952991E-002	-7,067794772338534E-004	1,000000000000000E+000
6,8950042E-002	-6,898525945929143E-004	1,000000000000000E+000
6,9934353E-002	-6,730778210677544E-004	1,000000000000000E+000
7,0906051E-002	-6,477486554877492E-004	1,000000000000000E+000
7,1887039E-002	-6,348341317508714E-004	1,000000000000000E+000
7,2855420E-002	-6,185495713905507E-004	1,000000000000000E+000
7,3842913E-002	-5,998997275831475E-004	1,000000000000000E+000
7,4937649E-002	-5,838855416592853E-004	1,000000000000000E+000
7,5954877E-002	-5,705526524631970E-004	1,000000000000000E+000
7,6889277E-002	-5,518490240841566E-004	1,000000000000000E+000
7,7834226E-002	-5,353411012785749E-004	1,000000000000000E+000
7,8835592E-002	-5,228590424624401E-004	1,000000000000000E+000
7,9861306E-002	-5,110348648154212E-004	1,000000000000000E+000
8,0867916E-002	-4,926467136307806E-004	1,000000000000000E+000
8,1915930E-002	-4,863768912371823E-004	1,000000000000000E+000
8,2912982E-002	-4,720204136501786E-004	1,000000000000000E+000
8,3903663E-002	-4,567923441839402E-004	1,000000000000000E+000
8,4882483E-002	-4,431449559121597E-004	1,000000000000000E+000
8,5882887E-002	-4,332611531197655E-004	1,000000000000000E+000
8,6947896E-002	-4,238489610603009E-004	1,000000000000000E+000
8,7985292E-002	-4,094922709402624E-004	1,000000000000000E+000
8,8978097E-002	-4,012057608980240E-004	1,000000000000000E+000
8,9953899E-002	-3,920407447750920E-004	1,000000000000000E+000
9,0902112E-002	-3,798093566502363E-004	1,000000000000000E+000
9,1963612E-002	-3,720722478784712E-004	1,000000000000000E+000
9,2863292E-002	-3,629647896070845E-004	1,000000000000000E+000
9,3897507E-002	-3,537891933652843E-004	1,000000000000000E+000
9,4998620E-002	-3,428044800931284E-004	1,000000000000000E+000
9,5859751E-002	-3,357628839857295E-004	1,000000000000000E+000
9,6920505E-002	-3,256755247417467E-004	1,000000000000000E+000
9,7903743E-002	-3,151853531218243E-004	1,000000000000000E+000
9,8866336E-002	-3,105949207840501E-004	1,000000000000000E+000
9,9925451E-002	-3,054061886058595E-004	1,000000000000000E+000
1,0085348E-001	-2,984885393252914E-004	1,000000000000000E+000
1,0179002E-001	-2,902319257783577E-004	1,000000000000000E+000
1,0288792E-001	-2,837880217596649E-004	1,000000000000000E+000
1,0390303E-001	-2,768242178791871E-004	1,000000000000000E+000
1,0498608E-001	-2,656661696317144E-004	1,000000000000000E+000
1,0584935E-001	-2,599636540327657E-004	1,000000000000000E+000
1,0684150E-001	-2,533664268180324E-004	1,000000000000000E+000
1,0778611E-001	-2,477581363135271E-004	1,000000000000000E+000
1,0885537E-001	-2,385179500265879E-004	1,000000000000000E+000
1,0986302E-001	-2,331406151973408E-004	1,000000000000000E+000
1,1089724E-001	-2,279103201957411E-004	1,000000000000000E+000
1,1190596E-001	-2,178230963596497E-004	1,000000000000000E+000
1,1285630E-001	-2,138840719447333E-004	1,000000000000000E+000
1,1388653E-001	-2,062573874765435E-004	1,000000000000000E+000
1,1489180E-001	-2,045879808988526E-004	1,000000000000000E+000
1,1581134E-001	-1,997664583897503E-004	1,000000000000000E+000
1,1678927E-001	-1,888807600907260E-004	1,000000000000000E+000
1,1780756E-001	-1,857257968331588E-004	1,000000000000000E+000
1,1886619E-001	-1,815564530690292E-004	1,000000000000000E+000
1,1991528E-001	-1,744386730787102E-004	1,000000000000000E+000
1,2085716E-001	-1,730553340422071E-004	1,000000000000000E+000
1,2189344E-001	-1,714955330842133E-004	1,000000000000000E+000
1,2287989E-001	-1,595464396720767E-004	1,000000000000000E+000
1,2383445E-001	-1,594276647715544E-004	1,000000000000000E+000
1,2486866E-001	-1,530438761634691E-004	1,000000000000000E+000
1,2589438E-001	-1,461461366955588E-004	1,000000000000000E+000
1,2695408E-001	-1,460641932598664E-004	1,000000000000000E+000
1,2791599E-001	-1,419554588973455E-004	1,000000000000000E+000
1,2883139E-001	-1,368895329796308E-004	1,000000000000000E+000
1,2989001E-001	-1,317356990817027E-004	1,000000000000000E+000
1,3097093E-001	-1,243637355287837E-004	1,000000000000000E+000
1,3184799E-001	-1,227918790449672E-004	1,000000000000000E+000
1,3288115E-001	-1,202803601179772E-004	1,000000000000000E+000
1,3381130E-001	-1,164665235178804E-004	1,000000000000000E+000
1,3486849E-001	-1,079056920929538E-004	1,000000000000000E+000
1,3585424E-001	-1,075726518022248E-004	1,000000000000000E+000
1,3679928E-001	-1,046450764562675E-004	1,000000000000000E+000
1,3792056E-001	-1,007136226272026E-004	1,000000000000000E+000
1,3888998E-001	-9,835641421453893E-005	1,000000000000000E+000
1,3988811E-001	-8,963031659025856E-005	1,000000000000000E+000
1,4082250E-001	-8,914758507397379E-005	1,000000000000000E+000
1,4184822E-001	-8,340283960177599E-005	1,000000000000000E+000
1,4286120E-001	-8,486352793208489E-005	1,000000000000000E+000
1,4380835E-001	-8,046762187734159E-005	1,000000000000000E+000
1,4480539E-001	-7,718883930573663E-005	1,000000000000000E+000
1,4580880E-001	-7,218281882440943E-005	1,000000000000000E+000
1,4682603E-001	-6,736294892626467E-005	1,000000000000000E+000
1,4786237E-001	-6,296102462051770E-005	1,000000000000000E+000
1,4887217E-001	-5,912542286136933E-005	1,000000000000000E+000
1,4989306E-001	-6,291477039187851E-005	1,000000000000000E+000
