Ewe/V	<I>/mA	cycle number	
2,8175203E-004	-4,624285995960236E-001	1,000000000000000E+000
8,3888887E-004	-1,574678298223726E-001	1,000000000000000E+000
1,8967800E-003	-5,629627603288867E-002	1,000000000000000E+000
2,9893925E-003	-3,490992522584113E-002	1,000000000000000E+000
3,9875028E-003	-2,625803551330408E-002	1,000000000000000E+000
4,9771187E-003	-2,117652294638855E-002	1,000000000000000E+000
6,0220635E-003	-1,779712203150771E-002	1,000000000000000E+000
7,0136897E-003	-1,537299908744061E-002	1,000000000000000E+000
7,9799453E-003	-1,354181241321162E-002	1,000000000000000E+000
9,0056630E-003	-1,210166630625539E-002	1,000000000000000E+000
9,9835992E-003	-1,094482408298231E-002	1,000000000000000E+000
1,0965783E-002	-9,984017388386768E-003	1,000000000000000E+000
1,1954336E-002	-9,176589319452907E-003	1,000000000000000E+000
1,3012049E-002	-8,486135693060851E-003	1,000000000000000E+000
1,3976042E-002	-7,888725192825657E-003	1,000000000000000E+000
1,4978400E-002	-7,367118856370189E-003	1,000000000000000E+000
1,6025353E-002	-6,904681273981583E-003	1,000000000000000E+000
1,6992671E-002	-6,495299551421085E-003	1,000000000000000E+000
1,7971670E-002	-6,130623866088841E-003	1,000000000000000E+000
1,8984646E-002	-5,799610370808644E-003	1,000000000000000E+000
1,9977883E-002	-5,491478840525765E-003	1,000000000000000E+000
2,0975558E-002	-5,218432295681787E-003	1,000000000000000E+000
2,1950308E-002	-4,964925891040278E-003	1,000000000000000E+000
2,2988768E-002	-4,734580358001967E-003	1,000000000000000E+000
2,4124043E-002	-4,504270245264300E-003	1,000000000000000E+000
2,5170809E-002	-4,296846794804743E-003	1,000000000000000E+000
2,6134562E-002	-4,111639581797978E-003	1,000000000000000E+000
2,7188266E-002	-3,944500239778194E-003	1,000000000000000E+000
2,8189562E-002	-3,790024971324683E-003	1,000000000000000E+000
2,9254569E-002	-3,640442870952203E-003	1,000000000000000E+000
3,0162422E-002	-3,503300784697655E-003	1,000000000000000E+000
3,1145668E-002	-3,379265168302142E-003	1,000000000000000E+000
3,2173511E-002	-3,257903346581728E-003	1,000000000000000E+000
3,3220142E-002	-3,137061263447441E-003	1,000000000000000E+000
3,4090094E-002	-3,029721023189096E-003	1,000000000000000E+000
3,5193324E-002	-2,926246553234167E-003	1,000000000000000E+000
3,6180817E-002	-2,831399562245818E-003	1,000000000000000E+000
3,7218217E-002	-2,740854977331390E-003	1,000000000000000E+000
3,8184471E-002	-2,650752254211880E-003	1,000000000000000E+000
3,9195325E-002	-2,560638120691470E-003	1,000000000000000E+000
4,0181555E-002	-2,484421553163578E-003	1,000000000000000E+000
4,1194730E-002	-2,406450189901366E-003	1,000000000000000E+000
4,2198151E-002	-2,330883483135433E-003	1,000000000000000E+000
4,3151665E-002	-2,265088778779636E-003	1,000000000000000E+000
4,4202860E-002	-2,199720532934039E-003	1,000000000000000E+000
4,5141514E-002	-2,133790123603874E-003	1,000000000000000E+000
4,6234127E-002	-2,070253212944007E-003	1,000000000000000E+000
4,7212064E-002	-2,009215144521966E-003	1,000000000000000E+000
4,8176199E-002	-1,953767640970870E-003	1,000000000000000E+000
4,9143512E-002	-1,897267633895944E-003	1,000000000000000E+000
5,0176661E-002	-1,845394999303335E-003	1,000000000000000E+000
5,1164158E-002	-1,797089644324550E-003	1,000000000000000E+000
5,2214295E-002	-1,746251162178126E-003	1,000000000000000E+000
5,3179491E-002	-1,702153865765894E-003	1,000000000000000E+000
5,4172434E-002	-1,656376930675132E-003	1,000000000000000E+000
5,5224556E-002	-1,609974821331642E-003	1,000000000000000E+000
5,6177005E-002	-1,569598177710574E-003	1,000000000000000E+000
5,7174053E-002	-1,524945557147959E-003	1,000000000000000E+000
5,8137119E-002	-1,489001498328625E-003	1,000000000000000E+000
5,9189390E-002	-1,453691897428413E-003	1,000000000000000E+000
6,0157768E-002	-1,413938717424553E-003	1,000000000000000E+000
6,1195333E-002	-1,375184269929009E-003	1,000000000000000E+000
6,2221948E-002	-1,342596525032429E-003	1,000000000000000E+000
6,3129805E-002	-1,306182012049576E-003	1,000000000000000E+000
6,4150214E-002	-1,271700359904484E-003	1,000000000000000E+000
6,5181240E-002	-1,243136466845150E-003	1,000000000000000E+000
6,6157050E-002	-1,212315610778237E-003	1,000000000000000E+000
6,7144543E-002	-1,182870498543329E-003	1,000000000000000E+000
6,8182133E-002	-1,149896673509699E-003	1,000000000000000E+000
6,9165185E-002	-1,121614611113477E-003	1,000000000000000E+000
7,0156924E-002	-1,092323067046590E-003	1,000000000000000E+000
7,1186893E-002	-1,068045833395738E-003	1,000000000000000E+000
7,2192445E-002	-1,037469730231236E-003	1,000000000000000E+000
7,3220283E-002	-9,860885179075792E-004	1,000000000000000E+000
7,4209891E-002	-9,883603924788235E-004	1,000000000000000E+000
7,5210728E-002	-9,638381713618083E-004	1,000000000000000E+000
7,6230541E-002	-9,413168037035301E-004	1,000000000000000E+000
7,7171311E-002	-9,239256511784340E-004	1,000000000000000E+000
7,8210838E-002	-9,001846570226464E-004	1,000000000000000E+000
7,9169653E-002	-8,811772784367705E-004	1,000000000000000E+000
8,0142282E-002	-8,584262888891529E-004	1,000000000000000E+000
8,1167996E-002	-8,386189941877262E-004	1,000000000000000E+000
8,2190529E-002	-8,184494098764095E-004	1,000000000000000E+000
8,3170585E-002	-8,001986807151563E-004	1,000000000000000E+000
8,4189944E-002	-7,816558706700439E-004	1,000000000000000E+000
8,5149825E-002	-7,582276381637096E-004	1,000000000000000E+000
8,6187221E-002	-7,426504336243509E-004	1,000000000000000E+000
8,7155595E-002	-7,216274158041783E-004	1,000000000000000E+000
8,8211879E-002	-7,049598853591625E-004	1,000000000000000E+000
8,9196414E-002	-6,858829133915556E-004	1,000000000000000E+000
9,0211518E-002	-6,730884826472404E-004	1,000000000000000E+000
9,1179892E-002	-6,508933574321182E-004	1,000000000000000E+000
9,2170574E-002	-6,367853429991928E-004	1,000000000000000E+000
9,3154877E-002	-6,226034779099644E-004	1,000000000000000E+000
9,4180606E-002	-6,078586525198196E-004	1,000000000000000E+000
9,5145680E-002	-5,926714443601089E-004	1,000000000000000E+000
9,6177891E-002	-5,767310401124156E-004	1,000000000000000E+000
9,7159006E-002	-5,591647839170389E-004	1,000000000000000E+000
9,8133750E-002	-5,462588038496596E-004	1,000000000000000E+000
9,9106379E-002	-5,313743152982001E-004	1,000000000000000E+000
1,0017669E-001	-5,198167793440140E-004	1,000000000000000E+000
1,0116524E-001	-5,043158818720944E-004	1,000000000000000E+000
1,0214843E-001	-4,942167539250513E-004	1,000000000000000E+000
1,0321244E-001	-4,791732301157861E-004	1,000000000000000E+000
1,0414046E-001	-4,656562241940435E-004	1,000000000000000E+000
1,0516088E-001	-4,522487939753617E-004	1,000000000000000E+000
1,0617598E-001	-4,414421121400501E-004	1,000000000000000E+000
1,0719639E-001	-4,281812544953737E-004	1,000000000000000E+000
1,0813823E-001	-4,192585518698238E-004	1,000000000000000E+000
1,0914492E-001	-4,037811217613863E-004	1,000000000000000E+000
