Ewe/V	<I>/mA	cycle number	
1,9416776E-004	-4,518190920352936E-001	1,000000000000000E+000
8,2584436E-004	-1,460339615492119E-001	1,000000000000000E+000
1,8877701E-003	-5,046173228666848E-002	1,000000000000000E+000
3,0005574E-003	-3,179338698242651E-002	1,000000000000000E+000
3,9689369E-003	-2,420294690861888E-002	1,000000000000000E+000
4,9872221E-003	-1,968081606089511E-002	1,000000000000000E+000
5,9810854E-003	-1,663478434322369E-002	1,000000000000000E+000
6,9925156E-003	-1,441582887215614E-002	1,000000000000000E+000
7,9858005E-003	-1,274192275587938E-002	1,000000000000000E+000
8,9945300E-003	-1,143572405961350E-002	1,000000000000000E+000
9,9947639E-003	-1,034779569290921E-002	1,000000000000000E+000
1,0981195E-002	-9,443530091797256E-003	1,000000000000000E+000
1,2040893E-002	-8,681149016843984E-003	1,000000000000000E+000
1,2974231E-002	-8,044890775157826E-003	1,000000000000000E+000
1,3974464E-002	-7,495504140704976E-003	1,000000000000000E+000
1,4988502E-002	-6,995697949259038E-003	1,000000000000000E+000
1,5975066E-002	-6,567661793793506E-003	1,000000000000000E+000
1,7013391E-002	-6,177456042833061E-003	1,000000000000000E+000
1,8010443E-002	-5,834270512926440E-003	1,000000000000000E+000
1,8945906E-002	-5,522399061544794E-003	1,000000000000000E+000
1,9983301E-002	-5,235736151382939E-003	1,000000000000000E+000
2,0961238E-002	-4,994709540515938E-003	1,000000000000000E+000
2,1979524E-002	-4,758630724695873E-003	1,000000000000000E+000
2,3051962E-002	-4,536411872054669E-003	1,000000000000000E+000
2,4192285E-002	-4,392094510361398E-003	1,000000000000000E+000
2,5191531E-002	-4,214283429936731E-003	1,000000000000000E+000
2,6123805E-002	-4,047801331714618E-003	1,000000000000000E+000
2,7148465E-002	-3,885162621360364E-003	1,000000000000000E+000
2,8225152E-002	-3,748799819270135E-003	1,000000000000000E+000
2,9156365E-002	-3,608849960671803E-003	1,000000000000000E+000
3,0175710E-002	-3,481290257964047E-003	1,000000000000000E+000
3,1128161E-002	-3,358704369424634E-003	1,000000000000000E+000
3,2194227E-002	-3,239372142027262E-003	1,000000000000000E+000
3,3148807E-002	-3,129578117242120E-003	1,000000000000000E+000
3,4149043E-002	-3,023605596554228E-003	1,000000000000000E+000
3,5172638E-002	-2,930534754081501E-003	1,000000000000000E+000
3,6215339E-002	-2,830589042213998E-003	1,000000000000000E+000
3,7195403E-002	-2,743185853830835E-003	1,000000000000000E+000
3,8163781E-002	-2,662332724660910E-003	1,000000000000000E+000
3,9170388E-002	-2,583370236000825E-003	1,000000000000000E+000
4,0166374E-002	-2,513826831472674E-003	1,000000000000000E+000
4,1132648E-002	-2,430702606610661E-003	1,000000000000000E+000
4,2164721E-002	-2,362329237354587E-003	1,000000000000000E+000
4,3173451E-002	-2,290125318621800E-003	1,000000000000000E+000
4,4151381E-002	-2,231851429962272E-003	1,000000000000000E+000
4,5159049E-002	-2,168214661123337E-003	1,000000000000000E+000
4,6192203E-002	-2,116032352650819E-003	1,000000000000000E+000
4,7201995E-002	-2,058055174688524E-003	1,000000000000000E+000
4,8189487E-002	-1,995357847072991E-003	1,000000000000000E+000
