C:\EC-lab data\Neethu\2024_10_01_Ni90Fe10_ZrO2\CV_ECSA\CV_ECSA_01_CV_C01.mpr
Ewe/V	<I>/mA
2,209232896566391E-001	1,850381321572864E-003
2,219872772693634E-001	1,845870125651815E-003
2,229536771774292E-001	1,861484679870448E-003
2,238977998495102E-001	1,860681474041765E-003
2,249416410923004E-001	1,870688384197251E-003
2,259388118982315E-001	1,867161596843896E-003
2,269285470247269E-001	1,884659562401126E-003
2,279480397701263E-001	1,881162271240975E-003
2,289441376924515E-001	1,885645469748714E-003
2,299688756465912E-001	1,907974417176942E-003
2,309617996215820E-001	1,911415654090157E-003
2,319600284099579E-001	1,918703360489524E-003
2,329625040292740E-001	1,936705415304187E-003
2,339586168527603E-001	1,946613364216990E-003
2,349801659584045E-001	1,947195544441151E-003
2,359651476144791E-001	1,962105934832252E-003
2,369374036788940E-001	1,958841163151960E-003
2,379578948020935E-001	1,975224854807806E-003
2,388914227485657E-001	1,980546603859958E-003
2,399532794952393E-001	1,989733950419278E-003
2,409525811672211E-001	2,007482417630622E-003
2,419210970401764E-001	2,005379402598246E-003
2,429543286561966E-001	2,023074950961420E-003
2,439122647047043E-001	2,023901825547611E-003
2,449009418487549E-001	2,039673971551206E-003
2,459129542112350E-001	2,034738274098211E-003
2,469557672739029E-001	2,037050631096698E-003
2,479263991117477E-001	2,046201124256998E-003
2,489638626575470E-001	2,058197590587146E-003
2,499355822801590E-001	2,073900461389840E-003
2,509253323078156E-001	2,088200366550295E-003
2,519840300083160E-001	2,091896544933906E-003
2,529186010360718E-001	2,102417653346761E-003
2,539232075214386E-001	2,106054859959169E-003
2,549458146095276E-001	2,110580987560007E-003
2,559578716754913E-001	2,127543792691239E-003
2,569359242916107E-001	2,134984784653942E-003
2,579214274883270E-001	2,148646582268335E-003
2,589567899703979E-001	2,130489847466513E-003
2,598860263824463E-001	2,159032237546779E-003
2,609359323978424E-001	2,169471894723388E-003
2,619758546352386E-001	2,168678055399879E-003
2,629401683807373E-001	2,171666662670081E-003
2,639585733413696E-001	2,186710765171396E-003
2,649355530738831E-001	2,208524088119800E-003
2,659210562705994E-001	2,200847246934207E-003
2,669267058372498E-001	2,203220044369424E-003
2,679429650306702E-001	2,212314554964435E-003
2,689199745655060E-001	2,252997571000993E-003
2,699914276599884E-001	2,256453555876052E-003
2,709695100784302E-001	2,246675097585138E-003
2,719327211380005E-001	2,242053339109082E-003
2,729171514511108E-001	2,266740392466694E-003
2,739440202713013E-001	2,278835531830762E-003
2,749677300453186E-001	2,282142607092055E-003
2,759065330028534E-001	2,280707250907593E-003
2,769291996955872E-001	2,306617577738106E-003
2,779379785060883E-001	2,307267372897411E-003
2,789043784141541E-001	2,305652191151034E-003
2,799047529697418E-001	2,329594850177981E-003
2,809263467788696E-001	2,358347859828629E-003
2,819341123104095E-001	2,372037667319762E-003
2,829196453094482E-001	2,349517053517042E-003
2,839698195457459E-001	2,370581543665918E-003
2,849510908126831E-001	2,362885551486175E-003
2,859937250614166E-001	2,382928935206318E-003
2,869666516780853E-001	2,395530708006989E-003
2,879553139209747E-001	2,393964233946194E-003
2,889227867126465E-001	2,409923530784126E-003
2,899475097656250E-001	2,408379058814948E-003
2,909553050994873E-001	2,422020093136881E-003
2,919503450393677E-001	2,435606636464843E-003
2,930698096752167E-001	2,327062633961006E-003
2,943053543567657E-001	2,483429658847541E-003
2,952972352504730E-001	2,505809061403848E-003
2,963124513626099E-001	2,512318085387557E-003
2,972725033760071E-001	2,521269248164675E-003
2,983438968658447E-001	2,538948516303215E-003
2,993177473545074E-001	2,544813745232574E-003
3,002735376358032E-001	2,556340082028990E-003
3,013046383857727E-001	2,567166615874708E-003
3,022423982620239E-001	2,575550435048396E-003
3,032936751842499E-001	2,587074624359420E-003
3,042813241481781E-001	2,603762738106991E-003
3,052869737148285E-001	2,608842861028041E-003
3,063233792781830E-001	2,621897490623976E-003
3,072823882102966E-001	2,632219633259995E-003
3,082509040832520E-001	2,636413816179380E-003
3,092607557773590E-001	2,660192241213118E-003
3,103025257587433E-001	2,660729039268558E-003
3,112534582614899E-001	2,675188011914941E-003
3,122533857822418E-001	2,683573451509737E-003
3,132961392402649E-001	2,694941600633756E-003
3,142795264720917E-001	2,700200505690493E-003
3,152416944503784E-001	2,715292287272568E-003
3,162356615066528E-001	2,729592628451497E-003
3,172731399536133E-001	2,739704721467156E-003
3,182820081710815E-001	2,745842483246067E-003
3,192388415336609E-001	2,761565112989580E-003
3,202646672725677E-001	2,776778063249652E-003
3,212363421916962E-001	2,778313307822421E-003
3,222728073596954E-001	2,795702386518106E-003
3,232317566871643E-001	2,804942546828434E-003
3,242650032043457E-001	2,820905152205982E-003
3,252833783626556E-001	2,842058739959068E-003
3,262763321399689E-001	2,837520919220640E-003
3,272840976715088E-001	2,847654085026421E-003
3,282950222492218E-001	2,865397816802021E-003
3,292349278926849E-001	2,871964353457950E-003
3,302735090255737E-001	2,891190223130655E-003
3,312611281871796E-001	2,893728887472581E-003
3,322709500789642E-001	2,913388162765105E-003
3,332310318946838E-001	2,927274724007237E-003
3,343046009540558E-001	2,932078441382931E-003
3,352670073509216E-001	2,947386731184373E-003
3,362828195095062E-001	2,961484497460627E-003
3,372536599636078E-001	2,973897343811895E-003
3,383112847805023E-001	2,984022571817381E-003
3,392554521560669E-001	2,994383327690947E-003
3,402939736843109E-001	2,999360907846562E-003
3,412561416625977E-001	3,017243786382962E-003
3,422586321830750E-001	3,029772902394784E-003
3,432790935039520E-001	3,044879908783410E-003
3,442413210868835E-001	3,050897955997951E-003
3,452628552913666E-001	3,060825592978354E-003
3,462716639041901E-001	3,077560882148750E-003
3,472614288330078E-001	3,087067543809260E-003
3,482978343963623E-001	3,092861576415404E-003
3,492918014526367E-001	3,117068427080219E-003
3,503102362155914E-001	3,121392434911302E-003
3,512787222862244E-001	3,133905416621861E-003
3,522557616233826E-001	3,142101368953099E-003
3,532560765743256E-001	3,156003855380091E-003
3,542744815349579E-001	3,172988524224996E-003
3,552494049072266E-001	3,180280153712925E-003
3,562402129173279E-001	3,194988593114179E-003
3,572723567485809E-001	3,209700382150779E-003
3,582621216773987E-001	3,217460583848020E-003
3,592666685581207E-001	3,226608658291372E-003
3,602545261383057E-001	3,244657746708389E-003
3,612833321094513E-001	3,249969013666490E-003
3,622242510318756E-001	3,272496767480058E-003
3,630241453647614E-001	3,274156451273788E-003
3,633393049240112E-001	3,257329403250304E-003
3,626676797866821E-001	2,397609892391806E-003
3,616705238819122E-001	2,220259260394850E-003
3,606595695018768E-001	2,113627269429365E-003
3,596878349781036E-001	2,032246918975883E-003
3,586927950382233E-001	1,960939487617004E-003
3,576807677745819E-001	1,892662034758058E-003
3,566263616085052E-001	1,840385428631970E-003
3,557086884975433E-001	1,776274125505656E-003
3,546776175498962E-001	1,730405792908708E-003
3,536698222160339E-001	1,679040242042561E-003
3,526716232299805E-001	1,638389726900238E-003
3,516691029071808E-001	1,589876552989825E-003
3,507101237773895E-001	1,546098230863675E-003
3,496620357036591E-001	1,510114367260104E-003
3,486542701721191E-001	1,475696277608490E-003
3,476804494857788E-001	1,438736628727018E-003
3,466641604900360E-001	1,408212571092278E-003
3,456680774688721E-001	1,365573586722518E-003
3,446942269802094E-001	1,337868486896493E-003
3,436705768108368E-001	1,303278045034623E-003
3,426404893398285E-001	1,268335836357441E-003
3,416974246501923E-001	1,243611441168475E-003
3,406748175621033E-001	1,217483294129596E-003
3,397041559219360E-001	1,185990480330981E-003
3,386878967285156E-001	1,153210651224344E-003
3,376238942146301E-001	1,126496668870526E-003
3,367285430431366E-001	1,097478750226498E-003
3,356823623180389E-001	1,078709530030295E-003
3,346504271030426E-001	1,048789692841064E-003
3,336670398712158E-001	1,018663620521294E-003
3,327186703681946E-001	1,002813203942630E-003
3,316366374492645E-001	9,728400876122499E-004
3,306723237037659E-001	9,476000853249344E-004
3,296815454959869E-001	9,211592447105378E-004
3,286928534507751E-001	9,008608455284683E-004
3,276426494121552E-001	8,819217236359020E-004
3,266634941101074E-001	8,601064128689155E-004
3,257183134555817E-001	8,419829275091509E-004
3,247084319591522E-001	8,262909537330027E-004
3,237102031707764E-001	7,957779204540820E-004
3,226621150970459E-001	7,751511937520413E-004
3,216861784458160E-001	7,510944654280129E-004
3,206889927387238E-001	7,310105170795916E-004
3,196483254432678E-001	7,167152539127360E-004
3,186988830566406E-001	6,991380110034865E-004
3,176603615283966E-001	6,773031322895662E-004
3,166324198246002E-001	6,609669502116340E-004
3,156469166278839E-001	6,366008165733308E-004
3,146889805793762E-001	6,265910902853947E-004
3,136568069458008E-001	6,061103824187607E-004
3,126713335514069E-001	5,865283976028736E-004
3,116879761219025E-001	5,686413033900960E-004
3,106605708599091E-001	5,493738646188536E-004
3,096967935562134E-001	5,352374994766224E-004
3,086614310741425E-001	5,234475985263203E-004
3,076706230640411E-001	5,033386228374351E-004
3,066692054271698E-001	4,873969778431998E-004
3,056794703006744E-001	4,611690915057622E-004
3,047257959842682E-001	4,492079433475772E-004
3,036607205867767E-001	4,415535226885182E-004
3,026815950870514E-001	4,169478047683865E-004
3,017215430736542E-001	4,105534637043693E-004
3,006999790668488E-001	3,955989598378230E-004
2,996922135353088E-001	3,768334397254523E-004
2,987205088138580E-001	3,666674704921498E-004
2,977021336555481E-001	3,369734286664543E-004
2,966837286949158E-001	3,318063001487362E-004
2,956908047199249E-001	3,172193440186344E-004
2,947116792201996E-001	3,034964225783190E-004
2,937081456184387E-001	2,893429118768351E-004
2,926738262176514E-001	2,748745704755718E-004
2,916607260704041E-001	2,564344569314591E-004
2,906901240348816E-001	2,476194706086212E-004
2,897173464298248E-001	2,296623226132081E-004
2,886830270290375E-001	2,203642384241747E-004
2,876826524734497E-001	2,094898286656888E-004
2,866929471492767E-001	1,891157039998000E-004
2,857152223587036E-001	1,774935988542331E-004
2,847018241882324E-001	1,697586343276745E-004
2,837237119674683E-001	1,510551682433933E-004
2,826682031154633E-001	1,408489526697728E-004
2,816657423973084E-001	1,241185489538593E-004
2,806707024574280E-001	1,132137822055395E-004
2,796873152256012E-001	1,091099508577736E-004
2,786349654197693E-001	8,662614886646572E-005
2,776982486248016E-001	7,893460634252080E-005
2,766947448253632E-001	7,591222868928455E-005
2,756668031215668E-001	6,336450242319734E-005
2,746558189392090E-001	5,103017674512611E-005
2,736830711364746E-001	3,169123040594170E-005
2,726795375347137E-001	3,020730453158124E-005
2,717162966728210E-001	1,995539597269643E-005
2,706682085990906E-001	7,806246270132623E-007
2,696837782859802E-001	-3,426070729043842E-006
2,686887383460999E-001	-1,148413923720198E-005
2,676936984062195E-001	-2,800629526189134E-005
2,666859030723572E-001	-3,419018581996426E-005
2,656929790973663E-001	-4,897463679107475E-005
2,646692693233490E-001	-5,780539359087102E-005
2,636837661266327E-001	-6,890161684014869E-005
2,627258598804474E-001	-6,931382780036996E-005
2,616958022117615E-001	-8,724430667821873E-005
2,606954574584961E-001	-9,378896047801963E-005
2,596855759620667E-001	-1,073647916527420E-004
2,587159872055054E-001	-1,163999668205165E-004
2,576711177825928E-001	-1,285741017698400E-004
2,566993534564972E-001	-1,356171858717475E-004
2,557446658611298E-001	-1,415045540874692E-004
2,546752989292145E-001	-1,570476937957812E-004
2,536919414997101E-001	-1,595110761911656E-004
2,526693344116211E-001	-1,700914835983211E-004
2,517071664333344E-001	-1,842606494810552E-004
2,506876885890961E-001	-1,880613222511414E-004
2,496650964021683E-001	-1,980158188456677E-004
2,486848831176758E-001	-2,092379007189465E-004
2,476951330900192E-001	-2,176514379295438E-004
2,467085719108582E-001	-2,310884297640065E-004
2,457050681114197E-001	-2,400061404436030E-004
2,447015196084976E-001	-2,370547830381582E-004
2,436788976192474E-001	-2,578092976069382E-004
2,427389919757843E-001	-2,553907206327543E-004
2,416835129261017E-001	-2,727482100719995E-004
2,406640499830246E-001	-2,760186033699307E-004
2,396679371595383E-001	-2,858031882792766E-004
2,387492507696152E-001	-2,937305280701025E-004
2,377192229032516E-001	-2,973954783957421E-004
2,367008328437805E-001	-3,015550112153232E-004
2,357047051191330E-001	-3,191702684777356E-004
2,347245067358017E-001	-3,225795129395692E-004
2,336658090353012E-001	-3,401310844592619E-004
2,326718270778656E-001	-3,423524683005118E-004
2,317139059305191E-001	-3,459539038212145E-004
2,306902408599854E-001	-3,641197235782333E-004
2,297079265117645E-001	-3,662773330080213E-004
2,286640703678131E-001	-3,718726048936739E-004
2,276647388935089E-001	-3,827781077300578E-004
2,266877740621567E-001	-3,874303188024647E-004
2,256693691015244E-001	-3,967406333110803E-004
2,246870547533035E-001	-3,981993726972222E-004
2,237132042646408E-001	-4,054725133776256E-004
2,226969599723816E-001	-4,203471647012246E-004
2,217072248458862E-001	-4,269976473770601E-004
2,206909358501434E-001	-4,257371283734480E-004
2,197065055370331E-001	-4,458156186720546E-004
2,187475413084030E-001	-4,467582395119695E-004
2,176994532346725E-001	-4,532221332569687E-004
2,166863530874252E-001	-4,600123370626843E-004
2,156966030597687E-001	-4,716750842514248E-004
2,146856635808945E-001	-4,699899716595407E-004
2,136715203523636E-001	-4,830412695911142E-004
2,126870751380920E-001	-4,951882825076203E-004
2,116829007863998E-001	-4,935992657422649E-004
2,106959074735641E-001	-5,049654838431797E-004
2,097082883119583E-001	-5,106113371261417E-004
2,087090015411377E-001	-5,173102839998397E-004
2,077012509107590E-001	-5,221401065514161E-004
2,066711783409119E-001	-5,332152269669731E-004
2,057058364152908E-001	-5,425753896883267E-004
2,046853303909302E-001	-5,420934735580142E-004
2,036881595849991E-001	-5,546223080643720E-004
2,026910036802292E-001	-5,573649505768775E-004
2,016609162092209E-001	-5,730540250860269E-004
2,006977200508118E-001	-5,756467662818244E-004
1,996835768222809E-001	-5,771226172294470E-004
1,986715346574783E-001	-5,818783070868387E-004
1,977061927318573E-001	-5,961044896509874E-004
1,967005282640457E-001	-5,997255213717151E-004
1,957086622714996E-001	-6,108408541102256E-004
1,946701556444168E-001	-6,107937108565764E-004
1,937047839164734E-001	-6,236519574384944E-004
1,927171796560287E-001	-6,273459483526079E-004
1,916924268007278E-001	-6,299239883918277E-004
1,907090544700623E-001	-6,454906950036973E-004
1,896896064281464E-001	-6,465127754482730E-004
1,886775940656662E-001	-6,530667138846466E-004
1,876984387636185E-001	-6,630798515861579E-004
1,866839826107025E-001	-6,662180102570917E-004
1,856924295425415E-001	-6,681112721438412E-004
1,846878230571747E-001	-6,719591315737073E-004
1,837002336978912E-001	-6,820116420082458E-004
1,827041059732437E-001	-6,945932801937955E-004
1,816592067480087E-001	-6,954493542758022E-004
1,806917339563370E-001	-7,011260989842148E-004
1,796871423721313E-001	-7,175925779005464E-004
1,786793768405914E-001	-7,104748778214397E-004
1,776790022850037E-001	-7,217868905071492E-004
1,766733676195145E-001	-7,313386018655312E-004
1,756995469331741E-001	-7,274097149800388E-004
1,746578216552734E-001	-7,411479637758705E-004
1,736988276243210E-001	-7,447894098462499E-004
1,726825684309006E-001	-7,517221852645509E-004
1,716928184032440E-001	-7,631511363325860E-004
1,706903427839279E-001	-7,575442577271354E-004
1,697069555521011E-001	-7,688089138995248E-004
1,686896532773972E-001	-7,766530129797687E-004
1,676882356405258E-001	-7,781909980285155E-004
1,667016744613647E-001	-7,884608920802644E-004
1,656525284051895E-001	-7,957036977367590E-004
1,646786779165268E-001	-7,978481838411718E-004
1,636719703674316E-001	-8,095192951495158E-004
1,626801192760468E-001	-8,064705268258903E-004
1,616990119218826E-001	-8,216804436038880E-004
1,606730371713638E-001	-8,216063410886650E-004
1,597066372632980E-001	-8,255133736249131E-004
1,586988568305969E-001	-8,361530585884978E-004
1,577239632606506E-001	-8,399182368318877E-004
1,566949635744095E-001	-8,406070363114982E-004
1,556670516729355E-001	-8,523300322714755E-004
1,546932160854340E-001	-8,588027823727192E-004
1,537299901247025E-001	-8,608959637462640E-004
1,527020484209061E-001	-8,698679431054859E-004
1,517123281955719E-001	-8,686473354626075E-004
1,506631523370743E-001	-8,795254768672219E-004
1,497190296649933E-001	-8,872985035176745E-004
1,486773043870926E-001	-8,883426911510204E-004
1,477395445108414E-001	-8,942208695333232E-004
1,467434316873550E-001	-8,993373248139726E-004
1,457186788320541E-001	-9,088638625043000E-004
1,446833312511444E-001	-9,144575239958957E-004
1,436988860368729E-001	-9,123309014453483E-004
1,427133828401566E-001	-9,222924857534044E-004
1,417172700166702E-001	-9,337749649636889E-004
1,407063156366348E-001	-9,283974904974422E-004
1,397293061017990E-001	-9,415345539983515E-004
1,387034803628922E-001	-9,442393486635940E-004
1,376861780881882E-001	-9,568722622740715E-004
1,367038190364838E-001	-9,582470115750280E-004
1,356950104236603E-001	-9,606371476601656E-004
1,346925497055054E-001	-9,601195725500236E-004
1,337186992168427E-001	-9,735463894752737E-004
1,326939612627029E-001	-9,754939232219889E-004
1,317095160484314E-001	-9,893829895493908E-004
1,307218819856644E-001	-9,866269259267355E-004
1,296982020139694E-001	-9,997681466942317E-004
1,286904364824295E-001	-1,003624491541243E-003
1,276932805776596E-001	-1,004941778740392E-003
1,266600191593170E-001	-1,018531993597409E-003
1,257031559944153E-001	-1,015731724894271E-003
1,246890276670456E-001	-1,022253085264107E-003
1,236791238188744E-001	-1,028972536409529E-003
1,226766556501389E-001	-1,031997972151856E-003
1,217017695307732E-001	-1,033400911385089E-003
1,206992939114571E-001	-1,043220883864840E-003
1,196840927004814E-001	-1,044809451236181E-003
1,186752617359161E-001	-1,058741823524339E-003
1,176759526133537E-001	-1,061095026401478E-003
1,166925802826881E-001	-1,059620386648157E-003
1,156635805964470E-001	-1,070010714977766E-003
1,147014126181602E-001	-1,073917150616011E-003
1,137392520904541E-001	-1,084964567309252E-003
1,127134487032890E-001	-1,085036062620389E-003
1,117180213332176E-001	-1,091141142374210E-003
1,107031926512718E-001	-1,098394824954017E-003
1,096699610352516E-001	-1,101351771568355E-003
1,087406873703003E-001	-1,106998283056005E-003
1,077031940221787E-001	-1,109818942630363E-003
1,067092120647430E-001	-1,110801957111111E-003
1,057428121566772E-001	-1,117749387049114E-003
1,046459227800369E-001	-1,127777187691584E-003
1,036582961678505E-001	-1,128270486703883E-003
1,027003899216652E-001	-1,133193758303407E-003
1,016788110136986E-001	-1,138634197828923E-003
1,007060408592224E-001	-1,141163325950469E-003
9,969296306371689E-002	-1,152400054706959E-003
9,869898110628128E-002	-1,154107619826123E-003
9,770499169826508E-002	-1,163408655378999E-003
9,667069464921951E-002	-1,163617124095455E-003
9,570429474115372E-002	-1,167208406210795E-003
9,471773356199265E-002	-1,176872910744149E-003
9,371632337570190E-002	-1,184819249896531E-003
9,270960092544556E-002	-1,181082528933914E-003
9,174107015132904E-002	-1,196060602254610E-003
9,071951359510422E-002	-1,192929204181483E-003
8,970112353563309E-002	-1,202824835975967E-003
8,871137350797653E-002	-1,206493794597918E-003
8,768450468778610E-002	-1,207478112283513E-003
8,671523630619049E-002	-1,218970281767387E-003
8,571775257587433E-002	-1,222922503209836E-003
8,471527695655823E-002	-1,224137299114195E-003
8,369370549917221E-002	-1,225021574403708E-003
8,269335329532623E-002	-1,233771682126206E-003
8,171845972537994E-002	-1,248464908173818E-003
8,070643991231918E-002	-1,252791860477170E-003
7,973048835992813E-002	-1,247929049525363E-003
7,873544096946716E-002	-1,258566702610420E-003
7,770432531833649E-002	-1,261334633858895E-003
7,670184969902039E-002	-1,263737568984247E-003
7,568345963954926E-002	-1,274679239200115E-003
7,469584047794342E-002	-1,279627238680543E-003
7,372201234102249E-002	-1,287792583752887E-003
7,269407808780670E-002	-1,285822240148535E-003
7,168099284172058E-002	-1,295302023478412E-003
7,075277715921402E-002	-1,292785309892179E-003
6,971424072980881E-002	-1,303208975985863E-003
6,870328634977341E-002	-1,307320573687324E-003
6,772521138191223E-002	-1,319396918444437E-003
6,672061979770660E-002	-1,314425378411584E-003
6,567040085792542E-002	-1,327217589547493E-003
6,470612436532974E-002	-1,329910447600046E-003
6,368242949247360E-002	-1,331160548471857E-003
6,309369951486588E-002	-1,280882745049894E-003
6,377790123224258E-002	-6,255319379272770E-004
6,481537967920303E-002	-5,199030812811389E-004
6,578921526670456E-002	-4,499116435841572E-004
6,682668626308441E-002	-3,921896655069935E-004
6,779839843511581E-002	-3,339939000136790E-004
6,877753883600235E-002	-2,858149778169846E-004
6,983835995197296E-002	-2,403013429967717E-004
7,079839706420898E-002	-2,079508731595882E-004
7,177860289812088E-002	-1,707859252341060E-004
7,279592007398605E-002	-1,262034061716228E-004
7,378672808408737E-002	-9,778978626342317E-005
7,479344308376312E-002	-6,891266935503577E-005
7,582243531942368E-002	-3,328235487598114E-005
7,682491093873978E-002	-1,289555637496710E-005
7,782101631164551E-002	2,650433750267311E-005
