C:\EC-lab data\Neethu\2024_10_01_Ni90Fe10_ZrO2\CV_ECSA\CV_ECSA_03_CV_C01.mpr
Ewe/V	<I>/mA
2,856883406639099E-001	-1,727087854204806E-003
2,847208678722382E-001	-1,736034808042554E-003
2,837077975273132E-001	-1,798412698917673E-003
2,827265262603760E-001	-1,763482874695084E-003
2,817049920558929E-001	-1,808235986876142E-003
2,806664705276489E-001	-1,847132592350427E-003
2,797074317932129E-001	-1,832418587885819E-003
2,787071168422699E-001	-1,865518932390835E-003
2,776611447334290E-001	-1,865749714650311E-003
2,767074704170227E-001	-1,895543698184256E-003
2,756912112236023E-001	-1,880430970534988E-003
2,747131288051605E-001	-1,918607003163847E-003
2,736841440200806E-001	-1,942359805778119E-003
2,727071344852448E-001	-1,990428028572445E-003
2,717035710811615E-001	-1,970947800752285E-003
2,706798911094666E-001	-2,002151284715280E-003
2,697007358074188E-001	-1,996760949219193E-003
2,686600983142853E-001	-2,031731432200303E-003
2,677148878574371E-001	-2,074369543859374E-003
2,666975855827332E-001	-2,042683917453450E-003
2,656823992729187E-001	-2,072168602252428E-003
2,646682262420654E-001	-2,108970326339152E-003
2,636784911155701E-001	-2,102824724918018E-003
2,626876533031464E-001	-2,105315738541932E-003
2,616968750953674E-001	-2,130159007517944E-003
2,607240974903107E-001	-2,151773732799078E-003
2,596685886383057E-001	-2,198584293485809E-003
2,586863040924072E-001	-2,181486298569436E-003
2,576901316642761E-001	-2,202659779262213E-003
2,566823661327362E-001	-2,215795455615278E-003
2,556894719600677E-001	-2,237542933168385E-003
2,546583414077759E-001	-2,266083089125449E-003
2,537226974964142E-001	-2,256575477076691E-003
2,526841461658478E-001	-2,287694209573796E-003
2,516838014125824E-001	-2,336233697254407E-003
2,507322430610657E-001	-2,281784757643533E-003
2,496926784515381E-001	-2,314837321440180E-003
2,487326413393021E-001	-2,356814702984081E-003
2,477301508188248E-001	-2,347248858616990E-003
2,467096298933029E-001	-2,376546814856630E-003
2,457379251718521E-001	-2,373742915046429E-003
2,447036355733871E-001	-2,405911962139511E-003
2,437128573656082E-001	-2,429869045954538E-003
2,427305281162262E-001	-2,413742209884925E-003
2,416834831237793E-001	-2,439369579911317E-003
2,407298088073730E-001	-2,474347069235383E-003
2,397199273109436E-001	-2,464794623746353E-003
2,387068420648575E-001	-2,491402676443808E-003
2,376969605684280E-001	-2,485045708453980E-003
2,366965860128403E-001	-2,510297401992524E-003
2,357545793056488E-001	-2,561312642178048E-003
2,347160279750824E-001	-2,533296085554561E-003
2,336987107992172E-001	-2,547710150085737E-003
2,327248901128769E-001	-2,592652516695011E-003
2,316906005144119E-001	-2,574875353376326E-003
2,307273596525192E-001	-2,614516563779843E-003
2,296951711177826E-001	-2,612276657802989E-003
2,286852747201920E-001	-2,638187984403975E-003
2,276859879493713E-001	-2,661846402285530E-003
2,266930937767029E-001	-2,633386495896648E-003
2,257022708654404E-001	-2,667070508525486E-003
2,247167825698853E-001	-2,672433544527543E-003
2,236941307783127E-001	-2,679465973617151E-003
2,226937860250473E-001	-2,715867988728051E-003
2,217008769512177E-001	-2,712776613407176E-003
2,207005023956299E-001	-2,728566830733650E-003
2,197107672691345E-001	-2,769874906233677E-003
2,186902463436127E-001	-2,740025904333573E-003
2,176665663719177E-001	-2,776868389143296E-003
2,167086601257324E-001	-2,806797076320623E-003
2,157136201858521E-001	-2,783375559374683E-003
2,146676480770111E-001	-2,815885151600625E-003
2,136948555707932E-001	-2,822181044393794E-003
2,127019315958023E-001	-2,837757354225482E-003
2,117355465888977E-001	-2,839460405488756E-003
2,107097208499908E-001	-2,838381588743579E-003
2,097072601318359E-001	-2,870701962213692E-003
2,087419182062149E-001	-2,917373011465912E-003
2,076842635869980E-001	-2,892798715038222E-003
2,066817879676819E-001	-2,923701568862361E-003
2,057164460420609E-001	-2,922446690111724E-003
2,046747505664825E-001	-2,940475800440046E-003
2,036796957254410E-001	-2,985165295993082E-003
2,026846259832382E-001	-2,946006789190710E-003
2,016969919204712E-001	-2,986378550000755E-003
2,006775736808777E-001	-3,021161512960032E-003
1,997387260198593E-001	-2,985638393106962E-003
1,986949145793915E-001	-2,990545918995233E-003
1,977369785308838E-001	-3,020980139909720E-003
1,967185884714127E-001	-3,038507908867253E-003
1,956842839717865E-001	-3,086014587905875E-003
1,947030276060104E-001	-3,044807265218358E-003
1,937111765146255E-001	-3,065976279281634E-003
1,927002221345901E-001	-3,098706107670685E-003
1,917348504066467E-001	-3,103818814351039E-003
1,906740367412567E-001	-3,115763523156699E-003
1,897023320198059E-001	-3,114939412423863E-003
1,887285113334656E-001	-3,148084676366916E-003
1,876974105834961E-001	-3,180201845073796E-003
1,867317110300064E-001	-3,146920842025907E-003
1,857051700353622E-001	-3,164058856580387E-003
1,846719384193420E-001	-3,197869909248162E-003
1,836981028318405E-001	-3,187190801529342E-003
1,826998889446259E-001	-3,221506917018092E-003
1,816709041595459E-001	-3,219831310666950E-003
1,807002276182175E-001	-3,252104094119392E-003
1,796935200691223E-001	-3,312638406391150E-003
1,787196844816208E-001	-3,237134409775730E-003
1,776387244462967E-001	-3,283192605320232E-003
1,767009645700455E-001	-3,312028941258582E-003
1,756942272186279E-001	-3,284948674263427E-003
1,746885627508163E-001	-3,316844818780516E-003
1,736945807933807E-001	-3,312894659959261E-003
1,727101653814316E-001	-3,319889208594551E-003
1,717172265052795E-001	-3,377137658389966E-003
1,706511080265045E-001	-3,340056332793502E-003
1,696761995553970E-001	-3,375501772704091E-003
1,687076687812805E-001	-3,415246438736294E-003
1,676967144012451E-001	-3,391653583296125E-003
1,667006164789200E-001	-3,410631381686666E-003
1,656769216060638E-001	-3,399431435658094E-003
1,647094488143921E-001	-3,434706351375397E-003
1,636974215507507E-001	-3,473287947902776E-003
1,626801043748856E-001	-3,433066801436430E-003
1,616383939981461E-001	-3,470918157795998E-003
1,606698632240295E-001	-3,456668409853605E-003
1,596536040306091E-001	-3,490030454284150E-003
1,586659699678421E-001	-3,517819931504268E-003
1,577133536338806E-001	-3,495458146264549E-003
1,566620916128159E-001	-3,525056817023961E-003
1,556723564863205E-001	-3,562093810817006E-003
1,547006517648697E-001	-3,520683936181324E-003
1,536896824836731E-001	-3,546232758405182E-003
1,526755392551422E-001	-3,590391816639255E-003
1,516953259706497E-001	-3,571356360731030E-003
1,507045328617096E-001	-3,607384297639425E-003
1,497317701578140E-001	-3,588498538900035E-003
1,487112641334534E-001	-3,616242027621591E-003
1,477045565843582E-001	-3,600629532229484E-003
1,467094868421555E-001	-3,639242216094213E-003
1,456730812788010E-001	-3,648254670931939E-003
1,447162032127380E-001	-3,679275162640896E-003
1,437042057514191E-001	-3,657641855574580E-003
1,427144557237625E-001	-3,690095678191729E-003
1,417278796434402E-001	-3,688209790198002E-003
1,406872272491455E-001	-3,702371766242635E-003
1,396836936473846E-001	-3,746865883941707E-003
1,387183517217636E-001	-3,724047613003587E-003
1,376352757215500E-001	-3,747568900709861E-003
1,366656571626663E-001	-3,780634655413447E-003
1,356875896453857E-001	-3,747975559640002E-003
1,347084492444992E-001	-3,755619981651151E-003
1,337356865406036E-001	-3,776620102346182E-003
1,327056437730789E-001	-3,797754820172694E-003
1,316925585269928E-001	-3,849714605571042E-003
1,307038813829422E-001	-3,794943058892393E-003
1,296950280666351E-001	-3,837747167684341E-003
1,287052780389786E-001	-3,893722862307589E-003
1,277060061693192E-001	-3,842334626016158E-003
1,266854852437973E-001	-3,869577396067650E-003
1,257243901491165E-001	-3,875824843311818E-003
1,246985718607903E-001	-3,895712746371932E-003
1,236610859632492E-001	-3,935087059491880E-003
1,226511970162392E-001	-3,901410873772366E-003
1,216529607772827E-001	-3,907133882118309E-003
1,207067295908928E-001	-3,954636773010452E-003
1,197010651230812E-001	-3,940114616044502E-003
1,187070757150650E-001	-3,970585214928074E-003
1,176865622401237E-001	-3,958354395258046E-003
1,166787967085838E-001	-3,977044990582108E-003
1,157123893499374E-001	-4,018912734965019E-003
1,146993115544319E-001	-3,982920831832520E-003
1,137339696288109E-001	-4,004134783624773E-003
1,126975342631340E-001	-4,054949350069753E-003
1,116547659039497E-001	-4,036640194600392E-003
1,107000112533569E-001	-4,047580179758363E-003
1,097198203206062E-001	-4,048050392157152E-003
1,087268888950348E-001	-4,067122144786273E-003
1,076989695429802E-001	-4,120800096845609E-003
1,066996827721596E-001	-4,072668976328304E-003
1,057014465332031E-001	-4,112672603999563E-003
1,046819984912872E-001	-4,135835025711739E-003
1,036604344844818E-001	-4,112677185427540E-003
1,026993244886398E-001	-4,130844209511347E-003
1,016936749219894E-001	-4,132896543726186E-003
1,007315069437027E-001	-4,158993729005389E-003
9,969827532768250E-002	-4,192685545098745E-003
9,871808439493179E-002	-4,176354339304231E-003
9,769438207149506E-002	-4,184016989003995E-003
9,671206772327423E-002	-4,199913641867961E-003
9,571596235036850E-002	-4,207474836827402E-003
9,474106878042221E-002	-4,234301315591410E-003
9,370252490043640E-002	-4,243789342985506E-003
9,270641952753067E-002	-4,243345548376153E-003
9,173895418643951E-002	-4,297627080328912E-003
9,073753654956818E-002	-4,256516167111431E-003
8,970430493354797E-002	-4,278062843998968E-003
8,873154222965240E-002	-4,318134741172069E-003
8,772800862789154E-002	-4,298301878103900E-003
8,674991875886917E-002	-4,327786590794039E-003
8,570607751607895E-002	-4,330682241238198E-003
8,469086885452271E-002	-4,345387390155026E-003
8,371385931968689E-002	-4,319020829926634E-003
8,269441127777100E-002	-4,341779870527598E-003
8,172906190156937E-002	-4,369076838176809E-003
8,072234690189362E-002	-4,409213236309981E-003
7,973048835992813E-002	-4,379615464131334E-003
7,869513332843781E-002	-4,410656325894213E-003
7,774569839239120E-002	-4,414759942139586E-003
7,671351730823517E-002	-4,441375995763025E-003
7,569408416748047E-002	-4,478825130516048E-003
7,469160109758377E-002	-4,436137896846035E-003
7,368382066488266E-002	-4,459038787899765E-003
7,266650348901749E-002	-4,496836689617728E-003
7,171282917261124E-002	-4,479307725382041E-003
7,067640870809555E-002	-4,479676580861729E-003
6,970363855361938E-002	-4,484554320596440E-003
6,869585812091827E-002	-4,515771007896130E-003
6,772414594888687E-002	-4,552803659559373E-003
6,672485917806625E-002	-4,516901109632779E-003
6,569267809391022E-002	-4,554220401284191E-003
6,468808650970459E-002	-4,584366997733000E-003
6,375841051340103E-002	-4,558511670893522E-003
6,330373883247375E-002	-4,640863626264036E-003
6,330373883247375E-002	-4,598700441420078E-003
6,315097957849503E-002	-4,008004131416484E-003
6,388928741216660E-002	-1,187415643395678E-003
6,490980088710785E-002	-9,519040695794949E-004
6,589953601360321E-002	-8,366581785929214E-004
6,691262871026993E-002	-7,473422615981266E-004
6,795222312211990E-002	-6,313625479303155E-004
6,890908628702164E-002	-5,547904250104482E-004
6,990943104028702E-002	-4,421867607409995E-004
7,091721147298813E-002	-3,865830323724765E-004
7,190589606761932E-002	-2,898075267315408E-004
7,286380976438522E-002	-2,117092425982670E-004
7,390341162681580E-002	-1,362752133312979E-004
7,488466799259186E-002	-8,998888873495395E-005
7,587335258722305E-002	2,094765789371813E-006
7,693735510110855E-002	1,882133747541396E-005
7,792179286479950E-002	7,654549534821516E-005
