C:\EC-lab data\Neethu\2024_10_01_Ni90Fe10_ZrO2\CV_ECSA\CV_ECSA_04_CV_C01.mpr
Ewe/V	<I>/mA
2,156785875558853E-001	5,654048160471992E-003
2,166640907526016E-001	5,630036777195847E-003
2,176931053400040E-001	5,561838089811866E-003
2,186934500932693E-001	5,790376770973063E-003
2,196619808673859E-001	5,561280554603509E-003
2,207100540399551E-001	5,767253755443076E-003
2,216828167438507E-001	5,778052277390894E-003
2,226990908384323E-001	5,643006942086200E-003
2,236527651548386E-001	5,884097396321734E-003
2,246541678905487E-001	5,656408901106483E-003
2,256757318973541E-001	5,850336701162959E-003
2,266845554113388E-001	5,867560015354295E-003
2,276955395936966E-001	5,812202038214309E-003
2,286927253007889E-001	5,907227724997553E-003
2,296474575996399E-001	5,936494849771004E-003
2,306923568248749E-001	5,862990202634463E-003
2,317086011171341E-001	6,050249119450924E-003
2,326835244894028E-001	5,962136552019152E-003
2,337008565664291E-001	5,912276651441908E-003
2,347171157598495E-001	6,163177166147095E-003
2,356909364461899E-001	5,903441405987718E-003
2,367273420095444E-001	6,115874664828873E-003
2,376810163259506E-001	6,014938969504630E-003
2,387216985225677E-001	6,091589270201661E-003
2,397051006555557E-001	6,170519967579627E-003
2,406788915395737E-001	6,133427440040098E-003
2,416835129261017E-001	6,122693996682464E-003
2,426785230636597E-001	6,287607967452577E-003
2,436937391757965E-001	6,110256171976088E-003
2,447439432144165E-001	6,280215542776441E-003
2,457177937030792E-001	6,293182107280415E-003
2,467446476221085E-001	6,207140826720414E-003
2,477280348539352E-001	6,387026498285030E-003
2,486891001462936E-001	6,298721037536689E-003
2,497308403253555E-001	6,282645314058786E-003
2,506622672080994E-001	6,414938577007812E-003
2,516848742961884E-001	6,328120637287327E-003
2,526873648166656E-001	6,471384329617853E-003
2,537131309509277E-001	6,468225873605779E-003
2,546519637107849E-001	6,393010916023456E-003
2,557075023651123E-001	6,563935465237609E-003
2,566781640052795E-001	6,446472996887900E-003
2,576859593391418E-001	6,541848799921965E-003
2,586809694766998E-001	6,614428767433206E-003
2,596738934516907E-001	6,531244621227320E-003
2,606848776340485E-001	6,632186018477031E-003
2,616735398769379E-001	6,706164319540360E-003
2,626431286334991E-001	6,522727663347445E-003
2,636562287807465E-001	6,724677136743511E-003
2,646788358688354E-001	6,719030740997459E-003
2,656686007976532E-001	6,645264115731056E-003
2,666763663291931E-001	6,873610678869449E-003
2,676968574523926E-001	6,698926017027908E-003
2,686770558357239E-001	6,836523174570175E-003
2,696689367294312E-001	6,870430769292113E-003
2,706692516803741E-001	6,783154643522332E-003
2,716696262359619E-001	6,953800234542659E-003
2,726498544216156E-001	6,917933329936621E-003
2,737233936786652E-001	6,853027052986585E-003
2,747035920619965E-001	7,101911282208884E-003
2,756911814212799E-001	6,810405658244367E-003
2,767095565795898E-001	7,110100955792939E-003
2,776791751384735E-001	6,997340824455035E-003
2,786912024021149E-001	7,047368348948008E-003
2,796671390533447E-001	7,122309019097051E-003
2,806812524795532E-001	7,130987261512525E-003
2,816848158836365E-001	7,079060337774640E-003
2,826862335205078E-001	7,356702321784645E-003
2,837014198303223E-001	7,060255654020409E-003
2,846774160861969E-001	7,293481492524755E-003
2,856809198856354E-001	7,289447543977715E-003
